,metadata,ArticleID,index,last name,first name,AuthorName,clean name,confirmed name,Sex
59,"Friedman, M",25178,,Friedman, M, M Friedman,M Friedman,Milton Friedman,Male
60,"Friedman, M",28180,,Friedman, M, M Friedman,M Friedman,Milton Friedman,Male
61,"Friedman, M",28223,,Friedman, M, M Friedman,M Friedman,Milton Friedman,Male
62,"Becker, Gs",11730,,Becker, Gs, Gs Becker,Gs Becker,Gary S. Becker,Male
63,"Becker, Gs",12944,,Becker, Gs, Gs Becker,Gs Becker,Gary S. Becker,Male
64,"Becker, Gs",13192,,Becker, Gs, Gs Becker,Gs Becker,Gary S. Becker,Male
65,"Becker, Gs",13445,,Becker, Gs, Gs Becker,Gs Becker,Gary S. Becker,Male
66,"Becker, Gs",14741,,Becker, Gs, Gs Becker,Gs Becker,Gary S. Becker,Male
67,"Becker, Gs",16845,,Becker, Gs, Gs Becker,Gs Becker,Gary S. Becker,Male
68,"Becker, Gs",17561,,Becker, Gs, Gs Becker,Gs Becker,Gary S. Becker,Male
69,"Becker, Gs",20789,,Becker, Gs, Gs Becker,Gs Becker,Gary S. Becker,Male
70,"Becker, Gs",26505,,Becker, Gs, Gs Becker,Gs Becker,Gary S. Becker,Male
71,"Becker, Gs",28081,,Becker, Gs, Gs Becker,Gs Becker,Gary S. Becker,Male
72,"Becker, Gs",28291,,Becker, Gs, Gs Becker,Gs Becker,Gary S. Becker,Male
73,"Becker, Gs",28293,,Becker, Gs, Gs Becker,Gs Becker,Gary S. Becker,Male
74,"Becker, Gs",28705,,Becker, Gs, Gs Becker,Gs Becker,Gary S. Becker,Male
75,"Gehrels, F",11731,,Gehrels, F, F Gehrels,F Gehrels,Franz Gehrels,Male
76,"Gehrels, F",13017,,Gehrels, F, F Gehrels,F Gehrels,Franz Gehrels,Male
77,"Gehrels, F",13991,,Gehrels, F, F Gehrels,F Gehrels,Franz Gehrels,Male
78,"Leibenstein, H",11732,,Leibenstein, H, H Leibenstein,H Leibenstein,Harvey Leibenstein,Male
79,"Leibenstein, H",12022,,Leibenstein, H, H Leibenstein,H Leibenstein,Harvey Leibenstein,Male
80,"Leibenstein, H",12919,,Leibenstein, H, H Leibenstein,H Leibenstein,Harvey Leibenstein,Male
81,"Leibenstein, H",12921,,Leibenstein, H, H Leibenstein,H Leibenstein,Harvey Leibenstein,Male
82,"Leibenstein, H",14744,,Leibenstein, H, H Leibenstein,H Leibenstein,Harvey Leibenstein,Male
83,"Leibenstein, H",17988,,Leibenstein, H, H Leibenstein,H Leibenstein,Harvey Leibenstein,Male
84,"Leibenstein, H",19094,,Leibenstein, H, H Leibenstein,H Leibenstein,Harvey Leibenstein,Male
85,"Leibenstein, H",19150,,Leibenstein, H, H Leibenstein,H Leibenstein,Harvey Leibenstein,Male
86,"Leibenstein, H",24216,,Leibenstein, H, H Leibenstein,H Leibenstein,Harvey Leibenstein,Male
87,"Leibenstein, H",26749,,Leibenstein, H, H Leibenstein,H Leibenstein,Harvey Leibenstein,Male
88,"Leibenstein, H",27309,,Leibenstein, H, H Leibenstein,H Leibenstein,Harvey Leibenstein,Male
89,"Leibenstein, H",27338,,Leibenstein, H, H Leibenstein,H Leibenstein,Harvey Leibenstein,Male
90,"Leibenstein, H",28137,,Leibenstein, H, H Leibenstein,H Leibenstein,Harvey Leibenstein,Male
91,"Leibenstein, H",28267,,Leibenstein, H, H Leibenstein,H Leibenstein,Harvey Leibenstein,Male
92,"Leibenstein, H",28545,,Leibenstein, H, H Leibenstein,H Leibenstein,Harvey Leibenstein,Male
93,"Leibenstein, H",28555,,Leibenstein, H, H Leibenstein,H Leibenstein,Harvey Leibenstein,Male
94,"Smith, Rs",11733,,Smith, Rs, Rs Smith,Rs Smith,Robert S. Smith,Male
95,"Hammett, Rs",11734,,Hammett, Rs, Rs Hammett,,,
96,"Seidman, J",11734,,Seidman, J, J Seidman,,,
97,"London, J",11734,,London, J, J London,,,
98,"Downs, A",11735,,Downs, A, A Downs,A Downs,Anthony Downs,Male
99,"Downs, A",17501,,Downs, A, A Downs,A Downs,Anthony Downs,Male
100,"Downs, A",17587,,Downs, A, A Downs,A Downs,Anthony Downs,Male
101,"Downs, A",22686,,Downs, A, A Downs,A Downs,Anthony Downs,Male
102,"Downs, A",23998,,Downs, A, A Downs,A Downs,Anthony Downs,Male
103,"Downs, A",25157,,Downs, A, A Downs,A Downs,Anthony Downs,Male
104,"Adelman, Ma",11736,,Adelman, Ma, Ma Adelman,,,
105,"Adelman, Ma",12937,,Adelman, Ma, Ma Adelman,,,
106,"Adelman, Ma",14620,,Adelman, Ma, Ma Adelman,,,
107,"Adelman, Ma",17732,,Adelman, Ma, Ma Adelman,,,
108,"Adelman, Ma",25194,,Adelman, Ma, Ma Adelman,,,
109,"Adelman, Ma",25225,,Adelman, Ma, Ma Adelman,,,
110,"Adelman, Ma",28363,,Adelman, Ma, Ma Adelman,,,
111,"Adelman, Ma",28559,,Adelman, Ma, Ma Adelman,,,
112,"Adelman, Ma",28654,,Adelman, Ma, Ma Adelman,,,
113,"Maher, Je",11737,,Maher, Je, Je Maher,,,
114,"Maher, Je",11866,,Maher, Je, Je Maher,,,
115,"Maher, Je",22638,,Maher, Je, Je Maher,,,
116,"Kennedy, J",11738,,Kennedy, J, J Kennedy,,,
117,"Darling, Pg",11739,,Darling, Pg, Pg Darling,,,
118,"Darling, Pg",12663,,Darling, Pg, Pg Darling,,,
119,"Margolis, J",11740,,Margolis, J, J Margolis,,,
120,"Margolis, J",11785,,Margolis, J, J Margolis,,,
121,"Margolis, J",17734,,Margolis, J, J Margolis,,,
122,"Margolis, J",25443,,Margolis, J, J Margolis,,,
123,"Hilton, Gw",11741,,Hilton, Gw, Gw Hilton,,,
124,"Hilton, Gw",24565,,Hilton, Gw, Gw Hilton,,,
125,"Hansen, Wl",11742,,Hansen, Wl, Wl Hansen,Wl Hansen,W. Lee Hansen,Male
126,"Hansen, Wl",14659,,Hansen, Wl, Wl Hansen,Wl Hansen,W. Lee Hansen,Male
127,"Hansen, Wl",14762,,Hansen, Wl, Wl Hansen,Wl Hansen,W. Lee Hansen,Male
128,"Hansen, Wl",16803,,Hansen, Wl, Wl Hansen,Wl Hansen,W. Lee Hansen,Male
129,"Hansen, Wl",18112,,Hansen, Wl, Wl Hansen,Wl Hansen,W. Lee Hansen,Male
130,"Hansen, Wl",19236,,Hansen, Wl, Wl Hansen,Wl Hansen,W. Lee Hansen,Male
131,"Hansen, Wl",21085,,Hansen, Wl, Wl Hansen,Wl Hansen,W. Lee Hansen,Male
132,"Hansen, Wl",22292,,Hansen, Wl, Wl Hansen,Wl Hansen,W. Lee Hansen,Male
133,"Hansen, Wl",22425,,Hansen, Wl, Wl Hansen,Wl Hansen,W. Lee Hansen,Male
134,"Hansen, Wl",22432,,Hansen, Wl, Wl Hansen,Wl Hansen,W. Lee Hansen,Male
135,"Hansen, Wl",22441,,Hansen, Wl, Wl Hansen,Wl Hansen,W. Lee Hansen,Male
136,"Hansen, Wl",23079,,Hansen, Wl, Wl Hansen,Wl Hansen,W. Lee Hansen,Male
137,"Hansen, Wl",26444,,Hansen, Wl, Wl Hansen,Wl Hansen,W. Lee Hansen,Male
138,"Hansen, Wl",27485,,Hansen, Wl, Wl Hansen,Wl Hansen,W. Lee Hansen,Male
139,"Hansen, Wl",28085,,Hansen, Wl, Wl Hansen,Wl Hansen,W. Lee Hansen,Male
140,"Bailey, Mj",11743,,Bailey, Mj, Mj Bailey,,,
141,"Bailey, Mj",11961,,Bailey, Mj, Mj Bailey,,,
142,"Bailey, Mj",12038,,Bailey, Mj, Mj Bailey,,,
143,"Bailey, Mj",12717,,Bailey, Mj, Mj Bailey,,,
144,"Bailey, Mj",12744,,Bailey, Mj, Mj Bailey,,,
145,"Bailey, Mj",14042,,Bailey, Mj, Mj Bailey,,,
146,"Bailey, Mj",14730,,Bailey, Mj, Mj Bailey,,,
147,"Bailey, Mj",23988,,Bailey, Mj, Mj Bailey,,,
148,"Bailey, Mj",24253,,Bailey, Mj, Mj Bailey,,,
149,"Bailey, Mj",25168,,Bailey, Mj, Mj Bailey,,,
150,"Bailey, Mj",27330,,Bailey, Mj, Mj Bailey,,,
151,"Johnson, Ll",11744,,Johnson, Ll, Ll Johnson,,,
152,"Johnson, Ll",12827,,Johnson, Ll, Ll Johnson,,,
153,"Johnson, Ll",13545,,Johnson, Ll, Ll Johnson,,,
154,"Johnson, Ll",14242,,Johnson, Ll, Ll Johnson,,,
155,"Johnson, Ll",28247,,Johnson, Ll, Ll Johnson,,,
156,"Mccaffree, Km",11745,,Mccaffree, Km, Km Mccaffree,,,
157,"Worcester, Da",11746,,Worcester, Da, Da Worcester,,,
158,"Worcester, Da",22700,,Worcester, Da, Da Worcester,,,
159,"Fleming, Jm",11747,,Fleming, Jm, Jm Fleming,,,
160,"Fleming, Jm",14097,,Fleming, Jm, Jm Fleming,,,
161,"Ward, B",11748,,Ward, B, B Ward,,,
162,"Ward, B",12725,,Ward, B, B Ward,,,
163,"Ward, B",12843,,Ward, B, B Ward,,,
164,"Ward, B",14892,,Ward, B, B Ward,,,
165,"Ward, B",19203,,Ward, B, B Ward,,,
166,"Ward, B",24277,,Ward, B, B Ward,,,
167,"Ward, B",25351,,Ward, B, B Ward,,,
168,"Nelson, Rr",11749,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
169,"Nelson, Rr",11897,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
170,"Nelson, Rr",12731,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
171,"Nelson, Rr",13150,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
172,"Nelson, Rr",13417,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
173,"Nelson, Rr",13618,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
174,"Nelson, Rr",13624,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
175,"Nelson, Rr",14714,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
176,"Nelson, Rr",14730,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
177,"Nelson, Rr",14774,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
178,"Nelson, Rr",16852,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
179,"Nelson, Rr",17762,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
180,"Nelson, Rr",17876,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
181,"Nelson, Rr",18115,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
182,"Nelson, Rr",19231,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
183,"Nelson, Rr",20808,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
184,"Nelson, Rr",24222,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
185,"Nelson, Rr",25122,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
186,"Nelson, Rr",25195,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
187,"Nelson, Rr",26548,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
188,"Nelson, Rr",27492,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
189,"Nelson, Rr",28001,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
190,"Nelson, Rr",28446,,Nelson, Rr, Rr Nelson,Rr Nelson,Richard R. Nelson,Male
191,"Rose, Am",11750,,Rose, Am, Am Rose,Am Rose,Andrew K. Rose,Male
192,"Trued, Mn",11751,,Trued, Mn, Mn Trued,,,
193,"Peterson, Jm",11752,,Peterson, Jm, Jm Peterson,,,
194,"Sohmen, E",11753,,Sohmen, E, E Sohmen,E Sohmen,Egon Sohmen,Male
195,"Sohmen, E",12665,,Sohmen, E, E Sohmen,E Sohmen,Egon Sohmen,Male
196,"Sohmen, E",12953,,Sohmen, E, E Sohmen,E Sohmen,Egon Sohmen,Male
197,"Sohmen, E",12986,,Sohmen, E, E Sohmen,E Sohmen,Egon Sohmen,Male
198,"Sohmen, E",14666,,Sohmen, E, E Sohmen,E Sohmen,Egon Sohmen,Male
199,"Sohmen, E",19077,,Sohmen, E, E Sohmen,E Sohmen,Egon Sohmen,Male
200,"Lerner, Ap",11754,,Lerner, Ap, Ap Lerner,Ap Lerner,Abraham P Lerner,Male
201,"Lerner, Ap",12747,,Lerner, Ap, Ap Lerner,Ap Lerner,Abraham P Lerner,Male
202,"Lerner, Ap",12749,,Lerner, Ap, Ap Lerner,Ap Lerner,Abraham P Lerner,Male
203,"Lerner, Ap",14044,,Lerner, Ap, Ap Lerner,Ap Lerner,Abraham P Lerner,Male
204,"Lerner, Ap",14254,,Lerner, Ap, Ap Lerner,Ap Lerner,Abraham P Lerner,Male
205,"Lerner, Ap",17485,,Lerner, Ap, Ap Lerner,Ap Lerner,Abraham P Lerner,Male
206,"Lerner, Ap",24596,,Lerner, Ap, Ap Lerner,Ap Lerner,Abraham P Lerner,Male
207,"Lerner, Ap",25130,,Lerner, Ap, Ap Lerner,Ap Lerner,Abraham P Lerner,Male
208,"Lerner, Ap",26540,,Lerner, Ap, Ap Lerner,Ap Lerner,Abraham P Lerner,Male
209,"Lerner, Ap",28080,,Lerner, Ap, Ap Lerner,Ap Lerner,Abraham P Lerner,Male
210,"Rothschild, Kw",11755,,Rothschild, Kw, Kw Rothschild,,,
211,"Rothschild, Kw",11757,,Rothschild, Kw, Kw Rothschild,,,
212,"Rothschild, Kw",17589,,Rothschild, Kw, Kw Rothschild,,,
213,"Rothschild, Kw",17708,,Rothschild, Kw, Kw Rothschild,,,
214,"Rothschild, Kw",17829,,Rothschild, Kw, Kw Rothschild,,,
215,"Rothschild, Kw",24728,,Rothschild, Kw, Kw Rothschild,,,
216,"Bronfenbrenner, M",11756,,Bronfenbrenner, M, M Bronfenbrenner,M Bronfenbrenner,Martin Bronfenbrenner,Male
217,"Bronfenbrenner, M",11875,,Bronfenbrenner, M, M Bronfenbrenner,M Bronfenbrenner,Martin Bronfenbrenner,Male
218,"Bronfenbrenner, M",11985,,Bronfenbrenner, M, M Bronfenbrenner,M Bronfenbrenner,Martin Bronfenbrenner,Male
219,"Bronfenbrenner, M",14759,,Bronfenbrenner, M, M Bronfenbrenner,M Bronfenbrenner,Martin Bronfenbrenner,Male
220,"Bronfenbrenner, M",17527,,Bronfenbrenner, M, M Bronfenbrenner,M Bronfenbrenner,Martin Bronfenbrenner,Male
221,"Bronfenbrenner, M",25143,,Bronfenbrenner, M, M Bronfenbrenner,M Bronfenbrenner,Martin Bronfenbrenner,Male
222,"Bronfenbrenner, M",25192,,Bronfenbrenner, M, M Bronfenbrenner,M Bronfenbrenner,Martin Bronfenbrenner,Male
223,"Bronfenbrenner, M",25327,,Bronfenbrenner, M, M Bronfenbrenner,M Bronfenbrenner,Martin Bronfenbrenner,Male
224,"Bronfenbrenner, M",27595,,Bronfenbrenner, M, M Bronfenbrenner,M Bronfenbrenner,Martin Bronfenbrenner,Male
225,"Bronfenbrenner, M",28034,,Bronfenbrenner, M, M Bronfenbrenner,M Bronfenbrenner,Martin Bronfenbrenner,Male
226,"Bronfenbrenner, M",28098,,Bronfenbrenner, M, M Bronfenbrenner,M Bronfenbrenner,Martin Bronfenbrenner,Male
227,"Bronfenbrenner, M",28300,,Bronfenbrenner, M, M Bronfenbrenner,M Bronfenbrenner,Martin Bronfenbrenner,Male
228,"Tolley, Gs",11758,,Tolley, Gs, Gs Tolley,Gs Tolley,George S. Tolley,Male
229,"Tolley, Gs",17723,,Tolley, Gs, Gs Tolley,Gs Tolley,George S. Tolley,Male
230,"Tolley, Gs",25377,,Tolley, Gs, Gs Tolley,Gs Tolley,George S. Tolley,Male
231,"Tolley, Gs",28239,,Tolley, Gs, Gs Tolley,Gs Tolley,George S. Tolley,Male
232,"Montias, Jm",11759,,Montias, Jm, Jm Montias,,,
233,"Montias, Jm",12664,,Montias, Jm, Jm Montias,,,
234,"Montias, Jm",25062,,Montias, Jm, Jm Montias,,,
235,"Montias, Jm",28011,,Montias, Jm, Jm Montias,,,
236,"Harberger, Ac",11760,,Harberger, Ac, Ac Harberger,Ac Harberger,Arnold C. Harberger,Male
237,"Harberger, Ac",14397,,Harberger, Ac, Ac Harberger,Ac Harberger,Arnold C. Harberger,Male
238,"Harberger, Ac",14453,,Harberger, Ac, Ac Harberger,Ac Harberger,Arnold C. Harberger,Male
239,"Harberger, Ac",15236,,Harberger, Ac, Ac Harberger,Ac Harberger,Arnold C. Harberger,Male
240,"Harberger, Ac",17716,,Harberger, Ac, Ac Harberger,Ac Harberger,Arnold C. Harberger,Male
241,"Harberger, Ac",23979,,Harberger, Ac, Ac Harberger,Ac Harberger,Arnold C. Harberger,Male
242,"Harberger, Ac",25449,,Harberger, Ac, Ac Harberger,Ac Harberger,Arnold C. Harberger,Male
243,"Harberger, Ac",28317,,Harberger, Ac, Ac Harberger,Ac Harberger,Arnold C. Harberger,Male
244,"Hoag, Mw",11761,,Hoag, Mw, Mw Hoag,,,
245,"Kaplan, Nm",11762,,Kaplan, Nm, Nm Kaplan,,,
246,"Kaplan, Nm",11986,,Kaplan, Nm, Nm Kaplan,,,
247,"Kaplan, Nm",25245,,Kaplan, Nm, Nm Kaplan,,,
248,"Wainstein, Es",11762,,Wainstein, Es, Es Wainstein,,,
249,"Wainstein, Es",11986,,Wainstein, Es, Es Wainstein,,,
250,"Taylor, Oh",11763,,Taylor, Oh, Oh Taylor,,,
251,"Enke, S",11764,,Enke, S, S Enke,S Enke,Stephen Enke,Male
252,"Enke, S",12979,,Enke, S, S Enke,S Enke,Stephen Enke,Male
253,"Enke, S",13401,,Enke, S, S Enke,S Enke,Stephen Enke,Male
254,"Enke, S",14105,,Enke, S, S Enke,S Enke,Stephen Enke,Male
255,"Enke, S",14787,,Enke, S, S Enke,S Enke,Stephen Enke,Male
256,"Enke, S",17498,,Enke, S, S Enke,S Enke,Stephen Enke,Male
257,"Enke, S",19172,,Enke, S, S Enke,S Enke,Stephen Enke,Male
258,"Enke, S",25233,,Enke, S, S Enke,S Enke,Stephen Enke,Male
259,"Enke, S",25249,,Enke, S, S Enke,S Enke,Stephen Enke,Male
260,"Enke, S",28126,,Enke, S, S Enke,S Enke,Stephen Enke,Male
261,"Enke, S",28327,,Enke, S, S Enke,S Enke,Stephen Enke,Male
262,"Eckstein, O",11766,,Eckstein, O, O Eckstein,O Eckstein,Otto Eckstein,Male
263,"Eckstein, O",15620,,Eckstein, O, O Eckstein,O Eckstein,Otto Eckstein,Male
264,"Eckstein, O",17537,,Eckstein, O, O Eckstein,O Eckstein,Otto Eckstein,Male
265,"Eckstein, O",19229,,Eckstein, O, O Eckstein,O Eckstein,Otto Eckstein,Male
266,"Eckstein, O",19351,,Eckstein, O, O Eckstein,O Eckstein,Otto Eckstein,Male
267,"Eckstein, O",25022,,Eckstein, O, O Eckstein,O Eckstein,Otto Eckstein,Male
268,"Eckstein, O",27964,,Eckstein, O, O Eckstein,O Eckstein,Otto Eckstein,Male
269,"Eckstein, O",28659,,Eckstein, O, O Eckstein,O Eckstein,Otto Eckstein,Male
270,"Bator, Fm",11767,,Bator, Fm, Fm Bator,Fm Bator,Francis Michel Bator,Male
271,"Bator, Fm",12968,,Bator, Fm, Fm Bator,Fm Bator,Francis Michel Bator,Male
272,"Bator, Fm",19208,,Bator, Fm, Fm Bator,Fm Bator,Francis Michel Bator,Male
273,"Bator, Fm",25181,,Bator, Fm, Fm Bator,Fm Bator,Francis Michel Bator,Male
274,"Bator, Fm",25183,,Bator, Fm, Fm Bator,Fm Bator,Francis Michel Bator,Male
275,"Mason, We",11768,,Mason, We, We Mason,,,
276,"Mason, We",11987,,Mason, We, We Mason,,,
277,"Wellisz, Sh",11769,,Wellisz, Sh, Sh Wellisz,Sh Wellisz,Stanislaw Wellisz,Male
278,"Wellisz, Sh",28076,,Wellisz, Sh, Sh Wellisz,Sh Wellisz,Stanislaw Wellisz,Male
279,"Hines, Hh",11770,,Hines, Hh, Hh Hines,,,
280,"Akerman, G",11771,,Akerman, G, G Akerman,,,
281,"Moes, J",11772,,Moes, J, J Moes,,,
282,"Minsky, Hp",11773,,Minsky, Hp, Hp Minsky,Hp Minsky,Hyman Philip Minsky,Male
283,"Minsky, Hp",12956,,Minsky, Hp, Hp Minsky,Hp Minsky,Hyman Philip Minsky,Male
284,"Minsky, Hp",17743,,Minsky, Hp, Hp Minsky,Hp Minsky,Hyman Philip Minsky,Male
285,"Nurkse, R",11774,,Nurkse, R, R Nurkse,,,
286,"Granick, D",11775,,Granick, D, D Granick,D Granick,David Granick,Male
287,"Granick, D",12718,,Granick, D, D Granick,D Granick,David Granick,Male
288,"Granick, D",28212,,Granick, D, D Granick,D Granick,David Granick,Male
289,"Lampman, Rj",11776,,Lampman, Rj, Rj Lampman,,,
290,"Lampman, Rj",14253,,Lampman, Rj, Rj Lampman,,,
291,"Lampman, Rj",17510,,Lampman, Rj, Rj Lampman,,,
292,"Liebhafsky, Hh",11777,,Liebhafsky, Hh, Hh Liebhafsky,Hh Liebhafsky,Harold H Liebhafsky,Male
293,"Nicholls, Wh",11778,,Nicholls, Wh, Wh Nicholls,,,
294,"Nicholls, Wh",11975,,Nicholls, Wh, Wh Nicholls,,,
295,"Nicholls, Wh",11981,,Nicholls, Wh, Wh Nicholls,,,
296,"Nicholls, Wh",25170,,Nicholls, Wh, Wh Nicholls,,,
297,"Nicholls, Wh",25318,,Nicholls, Wh, Wh Nicholls,,,
298,"Nicholls, Wh",25452,,Nicholls, Wh, Wh Nicholls,,,
299,"Nicholls, Wh",28075,,Nicholls, Wh, Wh Nicholls,,,
300,"Lichtenstein, W",11779,,Lichtenstein, W, W Lichtenstein,,,
301,"Kenen, Pb",11780,,Kenen, Pb, Pb Kenen,,,
302,"Kenen, Pb",11784,,Kenen, Pb, Pb Kenen,,,
303,"Kenen, Pb",13484,,Kenen, Pb, Pb Kenen,,,
304,"Kenen, Pb",13564,,Kenen, Pb, Pb Kenen,,,
305,"Kenen, Pb",13710,,Kenen, Pb, Pb Kenen,,,
306,"Kenen, Pb",17596,,Kenen, Pb, Pb Kenen,,,
307,"Kenen, Pb",18504,,Kenen, Pb, Pb Kenen,,,
308,"Kenen, Pb",22817,,Kenen, Pb, Pb Kenen,,,
309,"Kenen, Pb",24638,,Kenen, Pb, Pb Kenen,,,
310,"Kenen, Pb",25395,,Kenen, Pb, Pb Kenen,,,
311,"Kenen, Pb",27357,,Kenen, Pb, Pb Kenen,,,
312,"Kenen, Pb",27980,,Kenen, Pb, Pb Kenen,,,
313,"Fisher, Fm",11780,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
314,"Fisher, Fm",12011,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
315,"Fisher, Fm",12740,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
316,"Fisher, Fm",13928,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
317,"Fisher, Fm",14737,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
318,"Fisher, Fm",14832,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
319,"Fisher, Fm",15258,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
320,"Fisher, Fm",15565,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
321,"Fisher, Fm",17534,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
322,"Fisher, Fm",17664,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
323,"Fisher, Fm",17701,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
324,"Fisher, Fm",19080,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
325,"Fisher, Fm",19367,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
326,"Fisher, Fm",19369,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
327,"Fisher, Fm",24573,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
328,"Fisher, Fm",25153,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
329,"Fisher, Fm",25422,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
330,"Fisher, Fm",26595,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
331,"Fisher, Fm",27842,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
332,"Fisher, Fm",28220,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
333,"Fisher, Fm",28253,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
334,"Fisher, Fm",28254,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
335,"Fisher, Fm",28305,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
336,"Fisher, Fm",28332,,Fisher, Fm, Fm Fisher,Fm Fisher,Franklin M. Fisher,Male
337,"Higonnet, Rp",11781,,Higonnet, Rp, Rp Higonnet,,,
338,"Holzman, Fd",11782,,Holzman, Fd, Fd Holzman,,,
339,"Holzman, Fd",12839,,Holzman, Fd, Fd Holzman,,,
340,"Holzman, Fd",19218,,Holzman, Fd, Fd Holzman,,,
341,"Holzman, Fd",22401,,Holzman, Fd, Fd Holzman,,,
342,"Holzman, Fd",24124,,Holzman, Fd, Fd Holzman,,,
343,"Holzman, Fd",25372,,Holzman, Fd, Fd Holzman,,,
344,"Brown, Wh",11783,,Brown, Wh, Wh Brown,,,
345,"Schumann, J",11786,,Schumann, J, J Schumann,,,
346,"Todt, H",11786,,Todt, H, H Todt,,,
347,"Villard, Hh",11787,,Villard, Hh, Hh Villard,,,
348,"Villard, Hh",12760,,Villard, Hh, Hh Villard,,,
349,"Villard, Hh",12939,,Villard, Hh, Hh Villard,,,
350,"Villard, Hh",14759,,Villard, Hh, Hh Villard,,,
351,"Villard, Hh",19194,,Villard, Hh, Hh Villard,,,
352,"Culbertson, Jm",11788,,Culbertson, Jm, Jm Culbertson,,,
353,"Culbertson, Jm",12983,,Culbertson, Jm, Jm Culbertson,,,
354,"Culbertson, Jm",25179,,Culbertson, Jm, Jm Culbertson,,,
355,"Culbertson, Jm",25356,,Culbertson, Jm, Jm Culbertson,,,
356,"Culbertson, Jm",28170,,Culbertson, Jm, Jm Culbertson,,,
357,"Stolper, Wf",11789,,Stolper, Wf, Wf Stolper,,,
358,"Stolper, Wf",14719,,Stolper, Wf, Wf Stolper,,,
359,"Brown, Ehp",11790,,Brown, Ehp, Ehp Brown,,,
360,"Brown, Ehp",13031,,Brown, Ehp, Ehp Brown,,,
361,"Brown, Ehp",24408,,Brown, Ehp, Ehp Brown,,,
362,"Brown, Ehp",24673,,Brown, Ehp, Ehp Brown,,,
363,"Brown, Ehp",25302,,Brown, Ehp, Ehp Brown,,,
364,"Brown, Ehp",28273,,Brown, Ehp, Ehp Brown,,,
365,"Sen, Ak",11791,,Sen, Ak, Ak Sen,Ak Sen,Amartya Sen,Male
366,"Sen, Ak",12791,,Sen, Ak, Ak Sen,Ak Sen,Amartya Sen,Male
367,"Sen, Ak",13065,,Sen, Ak, Ak Sen,Ak Sen,Amartya Sen,Male
