,0,AuthorID
900,"Chipman, John S.",10519
901,"WINSTON, C",10520
902,"JACOBSEN, SE",10521
903,"Diebold, FX",10522
904,"Azariadis, C",10523
905,"Volij, O",10524
906,"Andreou, E.",10525
907,"DALY, G",10526
908,"Sachs, Dominik",10527
909,"Traiberman, Sharon",10528
910,"Young, H. Peyton",10529
911,"Guidotti, PE",10530
912,"Hahn, JY",10531
913,"CRAFTS, NFR",10532
914,"SPIRO, A",10533
915,"Bourguignon, Francois",10534
916,"WELSH, AL",10535
917,"Gennaioli, Nicola",10536
918,"Marshall, Alfred",10537
919,"SINGH, P",10538
920,"Boserup, Simon H.",10539
921,"ACTON, JP",10540
922,"PARKIN, M",10541
923,"Mikusheva, Anna",10542
924,"Brocas, I",10543
925,"Verboven, Frank",10544
926,"Manton, KG",10545
927,"Drago, Francesco",10546
928,"MOORE, B",10547
929,"STROTZ, RH",10548
930,"Smith, Lones",10549
931,"BOOMS, BH",10550
932,"DOWD, B",10551
933,"Brockie, Melvin D.",10552
934,"Lydall, H. F.",10553
935,"Sullivan, Paul",10554
936,"YARMOLINSKY, A",10555
937,"BRUNNER, AD",10556
938,"Kajackaite, Agne",10557
939,"Smith, Elmer A.",10558
940,"GOWLAND, DH",10559
941,"Williamson, Harold F., Jr.",10560
942,"Shaffer, Greg",10561
943,"Belenzon, Sharon",10562
944,"BUDD, A",10563
945,"Choi, Sekyu",10564
946,"Hosseini, Roozbeh",10565
947,"NICHOLSON, JL",10566
948,"Peston, Maurice H.",10567
949,"WELLISZ, S",10568
950,"Berndt, ER",10569
951,"MURSHED, SM",10570
952,"Reny, PJ",10571
953,"Martinez-Bravo, Monica",10572
954,"Page, B",10573
955,"BOCKSTAEL, NE",10574
956,"OSBORNE, DK",10575
957,"FETHKE, CC",10576
958,"Besen, S",10577
959,"Ghani, Ejaz",10578
960,"BRECHLING, F",10579
961,"Landier, Augustin",10580
962,"LUX, T",10581
963,"BARBOLLA, R",10582
964,"Kolesar, Michal",10583
965,"Le Bihan, Herve",10584
966,"Holland, Stephen P.",10585
967,"Eichenbaum, Martin S.",10586
968,"SMIRLOCK, M",10587
969,"Munson, Todd",10588
970,"Woosley, John B.",10589
971,"Seltzer, George",10590
972,"Mieszkowski, Peter",10591
973,"WADHWANI, S",10592
974,"RAVIV, A",10593
975,"Kalecki, K.",10594
976,"Kohn, Jennifer L.",10595
977,"CHAFFEE, DM",10596
978,"Ottaviani, Marco",10597
979,"HUTTENBACK, RA",10598
980,"Raimondos-Moller, P",10599
981,"Ayuso, J",10600
982,"Blinder, Alan S.",10601
983,"KRAUS, M",10602
984,"Jacks, David S.",10603
985,"BROWN, A",10604
986,"Davies, James B.",10605
987,"Freyaldenhoven, Simon",10606
988,"Leeson, Peter T.",10607
989,"Boneva, Teodora",10608
990,"Alonso, Ricardo",10609
991,"De Roover, Raymond",10610
992,"CURRELL, ME",10611
993,"BROWN, G",10612
994,"FISCHER, D",10613
995,"Panigirtzoglou, N",10614
996,"ANDERSON, TW",10615
997,"Hoffmann, Florian",10616
998,"BRITTO, R",10617
999,"Lardy, N",10618
1000,"DEB, R",10619
1001,"FRANKO, LG",10620
1002,"Janssen, Maarten C. W.",10621
1003,"Bovenberg, AL",10622
1004,"VANORDER, R",10623
1005,"Ruffle, Bradley J.",10624
1006,"Borner, Lars",10625
1007,"IKLE, DM",10626
1008,SONSTELI.J,10627
1009,"Houser, D",10628
1010,"EASTHAM, JK",10629
1011,"Satyanath, Shanker",10630
1012,"Sanchez-Pages, Santiago",10631
1013,"Buffington, Catherine",10632
1014,"NAFZIGER, EW",10633
1015,"Ezekiel, Mordecal",10634
1016,"Choi, Michael",10635
1017,"Nawrocki, Z.",10636
1018,"APPELBAUM, E",10637
1019,"Spaventa, L",10638
1020,"Hart, O",10639
1021,"TAUBMAN, PJ",10640
1022,"Clark, RL",10641
1023,"AHLUWALIA, MS",10642
1024,"Hommes, Cars",10643
1025,"Moon, Seongman",10644
1026,"Williams, Heidi L.",10645
1027,"Oreopoulos, Philip",10646
1028,"Dodd, P. A.",10647
1029,"WISECARVER, D",10648
1030,"Wilde, Joshua",10649
1031,"Radner, R",10650
1032,"Slichter, Sumner H.",10651
1033,"Baye, MR",10652
1034,"Rose, AK",10653
1035,"Timmermann, A",10654
1036,"Abbott, Brant",10655
1037,"LOURY, G",10656
1038,"Walstad, William B.",10657
1039,"Bertrand, Marianne",10658
1040,"Dixit, A",10659
1041,"De Witte, Kristof",10660
1042,"Napel, Stefan",10661
1043,WEISSKOF.FB,10662
1044,"JONES, L",10663
1045,"Bolton, Patrick",10664
1046,"Hansen, Alvin H.",10665
1047,"RUTSTROM, EE",10666
1048,"Minier, Jenny",10667
1049,"Querubin, Pablo",10668
1050,"DAVIS, RG",10669
1051,"Macartney, Gareth",10670
1052,"Alhadeff, David A.",10671
1053,"Rowthorn, Robert",10672
1054,"Bortolotti, Stefania",10673
1055,"Sing, Tien Foo",10674
1056,"Steinberg, Bryce Millett",10675
1057,"Li, Lixing",10676
1058,"Taylor, O. H.",10677
1059,"LELAND, HE",10678
1060,"TRESCOTT, PB",10679
1061,"Taylor, Alan M.",10680
1062,"Hillier, G",10681
1063,"BARTLETT, RL",10682
1064,"Kuhn, Peter",10683
1065,"DEJONG, DV",10684
1066,"Despres, Emile",10685
1067,"Rajan, Raghuram G.",10686
1068,"McCarty, TA",10687
1069,"Besanko, David",10688
1070,"Shapiro, Carl",10689
1071,"WRENLEWIS, S",10690
1072,"Alt, Richard M.",10691
1073,"Brown, Alasdair",10692
1074,"Vuolteenaho, T",10693
1075,"Brown, David W.",10694
1076,"Robinson, Marshall A.",10695
1077,"Calzolari, Giacomo",10696
1078,"QUIRK, J",10697
1079,"JONES, DC",10698
1080,"Copeland, William",10699
1081,"SCHOTTA, C",10700
1082,"Gandhi, Amit",10701
1083,"Frydman, R",10702
1084,"Eltis, W",10703
1085,"Vogl, Tom",10704
1086,"SAMUELSON, PA",10705
1087,"SHAPIRO, HT",10706
1088,"Kee, HL",10707
1089,"CLARE, AD",10708
1090,"Olken, Benjamin A.",10709
1091,"Vickery, C. W.",10710
1092,"Koreshkova, Tatyana",10711
1093,"KUMAR, P",10712
1094,"Van Sickle, J. V.",10713
1095,"MYERS, MG",10714
1096,"David, Paul A.",10715
1097,"OGUCHI, N",10716
1098,"Kasy, Maximilian",10717
1099,"Li, H",10718
1100,"Boone, J",10719
1101,"Basmann, R. L.",10720
1102,"Somers, Harold M.",10721
1103,"Binder, M",10722
1104,"Wernette, J. Philip",10723
1105,"DEATON, AS",10724
1106,"CASAS, FR",10725
1107,"Bordignon, Massimo",10726
1108,"Schmitt-Grohe, S",10727
1109,"Hidir, Sinem",10728
1110,"Svejnar, J",10729
1111,"WOGLOM, G",10730
1112,"Baudin, Louis",10731
1113,"EVENSON, RE",10732
1114,"Barbour, Violet",10733
1115,"Brown, T. M.",10734
1116,"Aubert, P",10735
1117,"DIEWERT, WE",10736
1118,"TWEETEN, LG",10737
1119,"Fernandez, Raquel",10738
1120,"STROUT, AM",10739
1121,"Kuhn, KU",10740
1122,"Dingel, Jonathan I.",10741
1123,"Sweezy, Alan",10742
1124,"BAYOUMI, T",10743
1125,"Puller, Steven L.",10744
1126,"Dulberger, ER",10745
1127,"MARSCHAK, TA",10746
1128,"EISNER, R",10747
1129,"HUTCHISON, TW",10748
1130,"Sherman, Joshua",10749
1131,"Marchesiani, Alessandro",10750
1132,"McConnell, Michael J.",10751
1133,"Ghatak, M",10752
1134,"Silva, Peri",10753
1135,"SEN, AK",10754
1136,"Feldstein, Martin",10755
1137,"DANIELS, MR",10756
1138,"Carroll, R",10757
1139,"EASTERLING, D",10758
1140,"Bratsberg, Bernt",10759
1141,"Dimbuene, Zacharie Tsala",10760
1142,"Eliason, Paul J.",10761
1143,"Callen, Michael",10762
1144,"SANYAL, KK",10763
1145,"BENOIT, E",10764
1146,"Lange, O.",10765
1147,"Svensson, LEO",10766
1148,"Kesternich, Iris",10767
1149,"DUNCAN, RC",10768
1150,"Berga, Dolors",10769
1151,"Perez-Richet, Eduardo",10770
1152,"Vulkan, N",10771
1153,"YOUNES, Y",10772
1154,"Caplan, Benjamin",10773
1155,"Donohue, JJ",10774
1156,"Gautier, Pieter",10775
1157,"DUTTA, B",10776
1158,"Gagnon, Julien",10777
1159,"Gilboa, I",10778
1160,"Wylie, Kathryn H.",10779
1161,"Manovskii, Iourii",10780
1162,"Nilsson, J. Peter",10781
1163,"Hines, JR",10782
1164,"LEWIS, KA",10783
1165,"Baslandze, Salome",10784
1166,"SINGER, HW",10785
1167,"Timmer, Marcel P.",10786
1168,"Homonoff, Tatiana",10787
1169,"Frank, RH",10788
1170,"Pronzato, Chiara",10789
1171,"Dincecco, Mark",10790
1172,"Tenreyro, Silvana",10791
1173,"Bailey, Martin J.",10792
1174,"Agarwala, A. N.",10793
1175,"SHUBIK, M",10794
1176,"Woodward, Susan E.",10795
1177,"BENSON, BL",10796
1178,"Wilson, Tanya",10797
1179,"Rapoport, Hillel",10798
1180,"MENEZES, C",10799
1181,"LIND, RC",10800
1182,"LANE, WJ",10801
1183,"WALL, HJ",10802
1184,"Solon, G",10803
1185,"Khan, AR",10804
1186,"DUNCAN, A",10805
1187,"SARNAT, M",10806
1188,"Gardner, R",10807
1189,"van Soest, A",10808
1190,"BALL, RJ",10809
1191,"BLATTBERG, R",10810
1192,"Helmberger, Peter",10811
1193,"Lucas, RE",10812
1194,"Henry, Emeric",10813
1195,"Hrung, Warren B.",10814
1196,"Koopmans, T.",10815
1197,"Gonzalez-Rozada, Martin",10816
1198,"Beckhart, Benjamin Haggott",10817
1199,"Schroeder, Gertrude",10818
1200,"Salomons, Anna",10819
1201,"Hirshleifer, Sarojini",10820
1202,"OFER, G",10821
1203,"Rajagopal, Deepak",10822
1204,"Wallenius, Johanna",10823
1205,"HIRATA, J",10824
1206,"Bollinger, Christopher R.",10825
1207,"Ekeland, I",10826
1208,"HURLEY, W",10827
1209,"Guerrieri, Veronica",10828
1210,"Wolak, Frank A.",10829
1211,"PRIMONT, D",10830
1212,"Vytlacil, Edward",10831
1213,"O'Leary, James J.",10832
1214,"Gardiner, K",10833
1215,"PHILLIPS, G",10834
1216,"VANOURS, JC",10835
1217,"Hart, S",10836
1218,"ZILBERMAN, D",10837
1219,"Gurkaynak, RS",10838
1220,"FERGUSON, CE",10839
1221,"Hjort, Jonas",10840
1222,"WALSH, PP",10841
1223,"MCMILLAN, J",10842
1224,"Ren, Jue",10843
1225,"Kostyshyna, Olena",10844
1226,"Battu, Harminder",10845
1227,"DOMAR, ED",10846
1228,"DENNY, M",10847
1229,"Siegel, JM",10848
1230,"WILLIAMS, RA",10849
1231,MACDONAL.P,10850
1232,"Galbraith, J. K.",10851
1233,"Baker, GP",10852
1234,"Araujo, M. Caridad",10853
1235,"Delaney, Liam",10854
1236,"OHKAWA, K",10855
1237,"SETON, F",10856
1238,"Watkins, Leonard L.",10857
1239,"Seider, H",10858
1240,"Quah, D",10859
1241,"Froelich, Markus",10860
1242,"Masse, M.",10861
1243,"Britnell, G. E.",10862
1244,"LANCASTOR, T",10863
1245,"OHTA, H",10864
1246,"Humphries, Jane",10865
1247,"Glazer, Amihai",10866
1248,"LAHIRI, K",10867
1249,"Hall, CE",10868
1250,"Cummins, Neil",10869
1251,"Davis, SJ",10870
1252,"GARVY, G",10871
1253,"Johansson, A",10872
1254,"Nenova, Tsvetelina",10873
1255,"Levinson, Harold M.",10874
1256,"Fitzsimons, Emla",10875
1257,"Meade, J. E.",10876
1258,"Scuderi, Benjamin",10877
1259,"DENZAU, AT",10878
1260,"Henderson, R. F.",10879
1261,"Gottlieb, Joshua D.",10880
1262,"HAWKINS, K",10881
1263,"Sofianos, Andis",10882
1264,"MORIN, AJ",10883
1265,"FAIR, RC",10884
1266,"Skiba, Paige Marta",10885
1267,"Demiral, Elif E.",10886
1268,"Overman, Henry G.",10887
1269,"MURPHY, JA",10888
1270,"Eckstein, Zvi",10889
1271,"Mills, Edwin S.",10890
1272,"SU, TT",10891
1273,"McQuillin, Ben",10892
1274,"FLEMMING, J",10893
1275,"ENGERMAN, SL",10894
1276,"OKYAR, O",10895
1277,"He, RM",10896
1278,"Taft, Philip",10897
1279,"Atkeson, A",10898
1280,"Zhu, Brooklynn",10899
1281,"WISEMAN, J",10900
1282,"RHODES, J",10901
1283,"Noyes, C. Reinold",10902
1284,"ZHANG, W",10903
1285,"Turon, Helene",10904
1286,"Palacios-Huerta, I",10905
1287,"Burdin, Gabriel",10906
1288,"GOUDIE, AW",10907
1289,"Goodman, A",10908
1290,"LEE, JK",10909
1291,"BOSE, A",10910
1292,"Shafir, E",10911
1293,"Valletti, Tommaso M.",10912
1294,"Deimen, Inga",10913
1295,"Weinhardt, Felix",10914
1296,"Moeller, Marc",10915
1297,"THOMPSON, DJ",10916
1298,"Lippi, Marco",10917
1299,"SHEPHERD, WG",10918
1300,"Mann, Henry B.",10919
1301,"Kogan, Leonid",10920
1302,"TSURU, S",10921
1303,"EVANS, G",10922
1304,"MOUTOS, T",10923
1305,"KRISHNA, R",10924
1306,"MARTIN, A",10925
1307,"LECRAW, DJ",10926
1308,"WILLIAMSON, J",10927
1309,"Li, Zhihua",10928
1310,"KAHN, LM",10929
1311,"Michaillat, Pascal",10930
1312,"Fumagalli, Laura",10931
1313,"Blonigen, BA",10932
1314,"LUMSDEN, K",10933
1315,"DESAI, M",10934
1316,"Cull, Robert",10935
1317,"Finegan, T. Aldrich",10936
1318,"Jantti, M",10937
1319,"Weimann, Joachim",10938
1320,"ENCAOUA, D",10939
1321,"CUBITT, RP",10940
1322,"ZECHER, R",10941
1323,"SIEPER, E",10942
1324,"Zink, S",10943
1325,"Haines, Walter W.",10944
1326,"Lamy, Laurent",10945
1327,"Inderst, R",10946
1328,"HANNAN, TH",10947
1329,"BULLOCK, DS",10948
1330,"WEIL, P",10949
1331,"FRECH, HE",10950
1332,"Mooney, Joseph D.",10951
1333,"Guidolin, M",10952
1334,"PACK, H",10953
1335,"Temple, Alan H.",10954
1336,"Heller, Dana",10955
1337,"Swenson, DL",10956
1338,"Noguchi, Y",10957
1339,"DETRAY, DN",10958
1340,"Lary, Hal B.",10959
1341,"Weber, Michael",10960
1342,"Bracke, Philippe",10961
1343,"BAILY, MN",10962
1344,"Schumpeter, Joseph A.",10963
1345,"Rosenzweig, Mark R.",10964
1346,"FISHER, MR",10965
1347,"Lozano, Fernando",10966
1348,"Mellor, JM",10967
1349,"West, Kenneth D.",10968
1350,"GORDON, NM",10969
1351,"VISHNY, R",10970
1352,"Rockoff, JE",10971
1353,"Shiller, RJ",10972
1354,"Black, J.",10973
1355,"Courtemanche, Charles",10974
1356,"GALATIN, M",10975
1357,"Griffith, Rachel",10976
1358,"Messer, Todd",10977
1359,"Galor, O",10978
1360,"Cogley, Timothy",10979
1361,"Coles, Melvyn G.",10980
1362,"HARING, JE",10981
1363,"Tiefenthaler, J",10982
1364,"Clark, DJ",10983
1365,"LEPPEL, K",10984
1366,"MITCHELL, DJB",10985
1367,"Maclaurin, W. Rupert",10986
1368,"Ahlfeldt, Gabriel M.",10987
1369,"WADSWORTH, J",10988
1370,"PAGAN, AR",10989
1371,"TEHRANIAN, H",10990
1372,"SIEBERT, H",10991
1373,"Meland, F",10992
1374,"FEI, JCH",10993
1375,"Fredriksson, Peter",10994
1376,"BENSTON, GJ",10995
1377,"BELL, D",10996
1378,"Lakkaraju, Himabindu",10997
1379,"Iskhakov, Fedor",10998
1380,"Lelarge, Claire",10999
1381,"WILKINSON, RK",11000
1382,"KLEIN, JJ",11001
1383,"VILLARD, HA",11002
1384,"CASSING, JH",11003
1385,"Rubin, M.",11004
1386,"Lipman, BL",11005
1387,"HOLLANDER, H",11006
1388,"Vieille, Nicolas",11007
1389,"Peng, Lin",11008
1390,"Carlton, Dennis W.",11009
1391,"BORTS, GH",11010
1392,"Labhard, V",11011
1393,"WAUGH, FV",11012
1394,"Chernozhukov, V.",11013
1395,"Cassidy, Traviss",11014
1396,"GOMULKA, S",11015
1397,"KALLEK, S",11016
1398,"Darity, W",11017
1399,JORGENSO.DW,11018
1400,"Mortensen, DT",11019
1401,"Rose, J. R.",11020
1402,"SCHEINKMAN, JA",11021
1403,"Sweezy, Maxine Yaple",11022
1404,"Berka, Martin",11023
1405,"Plott, Charles R.",11024
1406,"ALESSIE, R",11025
1407,"Abel, Andrew B.",11026
1408,"WEINER, NS",11027
1409,"Harris, S. E.",11028
1410,"Razin, A",11029
1411,"PALASH, C",11030
1412,"Allsopp, Christopher",11031
1413,"Warshawsky, MJ",11032
1414,"Schmitz, JA",11033
1415,"Karoly, Lynn A.",11034
1416,"MANNING, R",11035
1417,"Weiss, Avi",11036
1418,"CORCORAN, M",11037
1419,"Schmidt, MB",11038
1420,"Hall, AR",11039
1421,"Zhao, Jinhua",11040
1422,"Vandenbussche, Hylke",11041
1423,"Pastorino, Elena",11042
1424,"ECKALBAR, JC",11043
1425,"Manelli, Alejandro",11044
1426,"Haavelmo, Trygve",11045
1427,"RICHTER, G",11046
1428,"Coman, Katharine",11047
1429,"Iyer, Sriya",11048
1430,"van de Kuilen, Gijs",11049
1431,"Nordhaus, William D.",11050
1432,"SIMON, HA",11051
1433,"Hanlon, W. Walker",11052
1434,"BROWNLEE, O",11053
1435,"Heinemann, Frank",11054
1436,"Evren, Ozgur",11055
1437,"MILLER, NC",11056
1438,"Hoselitz, Bert F.",11057
1439,"RAO, RKS",11058
1440,"Matsa, David A.",11059
1441,"RUSTEM, B",11060
1442,"Schmidt, Carl T.",11061
1443,"Layton, Timothy",11062
1444,"GLORIEUX, G",11063
1445,"Chan, J",11064
1446,"Vestin, David",11065
1447,"BUTTLER, HJ",11066
1448,"Fos, Vyacheslav",11067
1449,"Sethi, Rajiv",11068
1450,"Sundstrom, WA",11069
1451,"BARDSLEY, P",11070
1452,"ZELLNER, H",11071
1453,"Elliott, G",11072
1454,"Jackson, E. F.",11073
1455,"Romer, DH",11074
1456,"Hamilton, BH",11075
1457,"LANE, SJ",11076
1458,"Madsen, Jakob B.",11077
1459,"MCCONNELL, CR",11078
1460,"Parsons, Christopher",11079
1461,"Pappalardo, Janis K.",11080
1462,"Le Roux, I",11081
1463,"Rajasekhar, D.",11082
1464,"Petrencu, Veronica",11083
1465,"Chen, Xiaohong",11084
1466,"Norman, G",11085
1467,"Reed, Harold L.",11086
1468,"Gideonse, Harry D.",11087
1469,"Buchanan, Daniel H.",11088
1470,"von der Fehr, NHM",11089
1471,"Osler, CL",11090
1472,"Steinwender, Claudia",11091
1473,"Haldane, Andrew G.",11092
1474,"Mazzonna, Fabrizio",11093
1475,"Kim, YS",11094
1476,"Verge, Thibaud",11095
1477,"Mueller, Holger M.",11096
1478,"MOORSTEEN, RH",11097
1479,"Healy, Andrew",11098
1480,"MILES, D",11099
1481,"Gowrisankaran, Gautam",11100
1482,"McLaren, Nick",11101
1483,"Dymski, G",11102
1484,"McFadden, D",11103
1485,"Ryan, Nicholas",11104
1486,"Smith, Nelson Lee",11105
1487,"Danthine, JP",11106
1488,"Gronqvist, Hans",11107
1489,"LANZILLOTTI, RF",11108
1490,"Schneider, Henry S.",11109
1491,"Peters, M",11110
1492,"MERRILL, WC",11111
1493,"Barth, Erling",11112
1494,"ROSKAMP, KW",11113
1495,"Sonsino, D",11114
1496,"Acemoglu, D",11115
1497,"Goode, Richard",11116
1498,"DIXON, HD",11117
1499,"Williams, RC",11118
1500,"Schmid, Lukas",11119
1501,"Zingales, L",11120
1502,"Bolton, GE",11121
1503,"MANDELBROT, BB",11122
1504,"MECKLING, WH",11123
1505,"Dinardo, John",11124
1506,"KREININ, ME",11125
1507,"van Rooij, Maarten C. J.",11126
1508,"LEES, FA",11127
1509,"BAUER, T",11128
1510,"Barber, BM",11129
1511,"Teytelboym, Alexander",11130
1512,"De Silva, Dakshina G.",11131
1513,"Woytinsky, W. S.",11132
1514,"FREY, G",11133
1515,"Caprice, Stephane",11134
1516,"Thorsrud, Leif A.",11135
1517,"Lifshitz, Osnat",11136
1518,"ANDERSON, K",11137
1519,"MAJUMDAR, T",11138
1520,"SAMUELS, JM",11139
1521,"Spector, TD",11140
1522,"TURNER, HA",11141
1523,"COULSON, NE",11142
1524,"AMES, E",11143
1525,"Kimball, Miles",11144
1526,"BERG, E",11145
1527,"Udry, Christopher",11146
1528,"Bazzi, Samuel",11147
1529,"Sanz, Ismael",11148
1530,"Chow, GC",11149
1531,"BHATTACHARYYA, DK",11150
1532,"Morris, Morris David",11151
1533,"Audretsch, DB",11152
1534,"LORENZ, D",11153
1535,"FITZROY, FR",11154
1536,"Molinari, Benedetto",11155
1537,"Sydnor, Justin",11156
1538,"Rubin, DB",11157
1539,"ALT, JE",11158
1540,"DOOLEY, MD",11159
1541,"Tomz, Michael",11160
1542,"LYDALL, HF",11161
1543,"Boivin, J",11162
1544,"Rubio-Codina, Marta",11163
1545,"TOBIN, J",11164
1546,"LEWIS, TR",11165
1547,"COGAN, J",11166
1548,"Oosterlinck, Kim",11167
1549,"Johannesen, Niels",11168
1550,"QUINN, JF",11169
1551,"Pumphrey, Lowell M.",11170
1552,"Yang, David Y.",11171
1553,"Bork, Robert H.",11172
1554,"McKinnish, T",11173
1555,"Houthakker, H. S.",11174
1556,"Moskowitz, Tobias J.",11175
1557,"Abbott, Charles C.",11176
1558,"BHARGAVA, S",11177
1559,"BLACKORBY, C",11178
1560,"Landefeld, J. Steven",11179
1561,"Angelucci, Manuela",11180
1562,"Milner, C",11181
1563,"Ichimura, S.",11182
1564,"TAYLOR, L",11183
1565,"SCHMALENSEE, R",11184
1566,"Hannah, L",11185
1567,"LLEWELLYN, J",11186
1568,"Whitman, Roswell H.",11187
1569,"Bowles, Samuel",11188
1570,"Moav, Omer",11189
1571,"Sena, V",11190
1572,"KYLE, AS",11191
1573,"Carroll, Gabriel",11192
1574,"Ebenstein, Avraham",11193
1575,"Joyce, Michael",11194
1576,"Cattan, Sarah",11195
1577,"BLAIR, RD",11196
1578,"Strzalecki, Tomasz",11197
1579,"Stull, CA",11198
1580,"Fry, RA",11199
1581,"Seabury, Seth",11200
1582,"WEST, EG",11201
1583,"Covas, Francisco",11202
1584,"Sawyer, John E.",11203
1585,"Lieber, Ethan M. J.",11204
1586,"SICULAR, T",11205
1587,"Chadha, JS",11206
1588,"ORR, LL",11207
1589,"Friederich, Sylvain",11208
1590,"Sahn, David E.",11209
1591,"de la Croix, David",11210
1592,"HEYMANN, H",11211
1593,"Levely, Ian",11212
1594,"Condorelli, Daniele",11213
1595,"PERLES, BM",11214
1596,"SMITH, DM",11215
1597,"Gul, Faruk",11216
1598,"Klette, TJ",11217
1599,"CAPRON, WM",11218
1600,"YOUNG, RA",11219
1601,"Murphy, Mary E.",11220
1602,"Miller, Amalia R.",11221
1603,"SILVERBERG, G",11222
1604,"Teppa, F",11223
1605,"TANNA, D",11224
1606,"ALLAIS, M",11225
1607,"Lagerlof, Nils-Petter",11226
1608,"Samuelson, L",11227
1609,"Hull, Peter D.",11228
1610,"KATONA, G",11229
1611,"MILLER, WL",11230
1612,"Milgrom, P",11231
1613,"MICHENER, R",11232
1614,"Pritchard, Leland J.",11233
1615,"Andrabi, Tahir",11234
1616,"Upgren, Arthur R.",11235
1617,"MACPHERSON, DA",11236
1618,"BROWN, M",11237
1619,"BARBERA, S",11238
1620,"Sapsford, D",11239
1621,"MACCRIMMON, KR",11240
1622,"Maier, M",11241
1623,"BOOTH, AL",11242
1624,"Fagan, Elmer D.",11243
1625,"NUGENT, JB",11244
1626,"Robin, JM",11245
1627,"MAYSHAR, J",11246
1628,"Ockenfels, A",11247
1629,"SUZUMURA, K",11248
1630,"Novinski, Rodrigo",11249
1631,"HIGONNET, RP",11250
1632,"Yariv, Leeat",11251
1633,"Papageorgiou, Chris",11252
1634,"Lamoreaux, NR",11253
1635,"Obizhaeva, Anna A.",11254
1636,"MERMELSTEIN, D",11255
1637,"OTT, DJ",11256
1638,"Hamburger, William",11257
1639,"HARWITZ, M",11258
1640,"Sheu, Gloria",11259
1641,"Hanson, James A.",11260
1642,"Fealing, Kaye Husbands",11261
1643,"MARCHAL, J",11262
1644,"SCOTT, CE",11263
1645,"Deeg, Dorly J. H.",11264
1646,"NELSON, RL",11265
1647,"Rappaport, NJ",11266
1648,"Robinson, Jonathan",11267
1649,"Mazzocco, Maurizio",11268
1650,"Santos-Pinto, Luis",11269
1651,"Buenstorf, Guido",11270
1652,"Willis, Robert",11271
1653,"Paltseva, Elena",11272
1654,"Keezer, Dexter M.",11273
1655,"Chawla, Arunish",11274
1656,"Cappelen, Alexander W.",11275
1657,"Demirer, Mert",11276
1658,"Theil, H.",11277
1659,"Moffitt, Robert",11278
1660,"WEISSMAN, J",11279
1661,"Korinek, Anton",11280
1662,"Nagel, Stefan",11281
1663,"Davenport, Edward",11282
1664,"Ranjan, P",11283
1665,"Rao, V",11284
1666,"Dempsey, Bernard W.",11285
1667,"Brandt, Loren",11286
1668,"MCDONALD, J",11287
1669,"BURNESS, HS",11288
1670,"Barna, T.",11289
1671,"Pettengill, Robert B.",11290
1672,"VAUGHAN, RJ",11291
1673,"Hong, Chew Soo",11292
1674,"Valletti, Tommaso",11293
1675,"Balassi, Steven J.",11294
1676,"Miller, RA",11295
1677,"Cole, Arthur H.",11296
1678,"TSUKUI, J",11297
1679,"GOLDSTEIN, HN",11298
1680,"Milbradt, Konstantin",11299
1681,"Easterlin, RA",11300
1682,"Cukierman, A",11301
1683,"LOEB, M",11302
1684,"SELOWSKY, M",11303
1685,"DICKSMIREAUX, LDL",11304
1686,"Rudiger, Jesper",11305
1687,"Miyagishima, Kaname",11306
1688,"Sala-I-Martin, Xavier",11307
1689,"Grether, Ewald T.",11308
1690,"YEAGER, LB",11309
1691,"Cavallo, Michele",11310
1692,"Mulligan, CB",11311
1693,"Schmidt, Klaus A.",11312
1694,"Bernanke, Ben S.",11313
1695,"NEGISHI, T",11314
1696,"Zhao, Yaohui",11315
1697,"Qu, Zhaonan",11316
1698,"Malamud, Semyon",11317
1699,"KAUFMAN, RF",11318
1700,"Pazos, Felipe",11319
1701,"Valdes, A",11320
1702,"OSBORN, DR",11321
1703,"Peacock, Alan T.",11322
1704,"Lisicky, Milan",11323
1705,"Johnes, G",11324
1706,"Romer, Paul M.",11325
1707,"MCCALEB, TS",11326
1708,"MEYER, JR",11327
1709,"MACHLUP, F",11328
1710,"BOOTH, A",11329
1711,"Liu, Tingjun",11330
1712,"WEINSTEIN, AA",11331
1713,"JACKSON, D",11332
1714,"Manove, M",11333
1715,"Lenza, Michele",11334
1716,"BHALLA, AS",11335
1717,"Kim, Soojin",11336
1718,"Bruni, Luigino",11337
1719,"Triffin, Robert",11338
1720,"Vives, Xavier",11339
1721,"Mason, Patrick L.",11340
1722,"OBRIEN, DP",11341
1723,"GORDON, RL",11342
1724,"Svarer, Michael",11343
1725,"Eckaus, R. S.",11344
1726,"Desai, P",11345
1727,"Burgess, Simon",11346
1728,"Adelman, M. A.",11347
1729,"MUNK, B",11348
1730,"Ananyev, Maxim",11349
1731,"DEVANY, A",11350
1732,"Wieland, Johannes F.",11351
1733,"Dacey, W. Manning",11352
1734,"Barrow, L",11353
1735,"UTTON, MA",11354
1736,"PENCAVEL, J",11355
1737,"Yamashita, T",11356
1738,"Rogerson, Richard",11357
1739,"Naidu, Suresh",11358
1740,"BOHN, H",11359
