,metadata,ArticleID,index,last name,first name
75108,"Walsh, V",13844,,Walsh, V
75145,"Krugman, P",13845,,Krugman, P
75182,"Scheinkman, Ja",13846,,Scheinkman, Ja
75183,"Woodford, M",13846,,Woodford, M
75220,"Campbell, De",13847,,Campbell, De
75221,"Kelly, Js",13847,,Kelly, Js
75258,"Chichilnisky, G",13848,,Chichilnisky, G
75297,"Pattanaik, Pk",13849,,Pattanaik, Pk
75298,"Suzumura, K",13849,,Suzumura, K
75337,"Blackorby, C",13850,,Blackorby, C
75338,"Donaldson, D",13850,,Donaldson, D
75378,"Laffond, G",13851,,Laffond, G
75379,"Laslier, Jf",13851,,Laslier, Jf
75380,"Lebreton, M",13851,,Lebreton, M
75419,"Gravel, N",13852,,Gravel, N
75457,"Haliassos, M",13853,,Haliassos, M
75495,"Leonard, Rj",13854,,Leonard, Rj
75532,"Liu, Ly",13855,,Liu, Ly
75533,"Woo, Wt",13855,,Woo, Wt
75570,"Danthine, Jp",13856,,Danthine, Jp
75571,"Hunt, J",13856,,Hunt, J
75607,"Konings, J",13857,,Konings, J
75608,"Walsh, Pp",13857,,Walsh, Pp
75648,"Stevens, M",13858,,Stevens, M
75684,"Fehr, E",13859,,Fehr, E
75685,"Kirchsteiger, G",13859,,Kirchsteiger, G
75723,"Presley, Jr",13860,,Presley, Jr
75724,"Sessions, Jg",13860,,Sessions, Jg
75760,"Hall, Sg",13861,,Hall, Sg
75761,"Milne, A",13861,,Milne, A
75796,"Pencavel, J",13862,,Pencavel, J
75831,"Evans, P",13863,,Evans, P
75832,"Mccormick, B",13863,,Mccormick, B
75866,"Clark, Ae",13864,,Clark, Ae
75867,"Oswald, Aj",13864,,Oswald, Aj
75905,"Griliches, Z",13865,,Griliches, Z
75941,"Rappoport, P",13866,,Rappoport, P
75942,"White, En",13866,,White, En
75976,"Ball, L",13867,,Ball, L
76009,"Benabou, R",13868,,Benabou, R
76010,"Konieczny, Jd",13868,,Konieczny, Jd
76046,"Clarida, Rh",13869,,Clarida, Rh
76083,"Missale, A",13870,,Missale, A
76084,"Blanchard, Oj",13870,,Blanchard, Oj
76119,"Flannery, Mj",13871,,Flannery, Mj
76155,"Dowrick, S",13872,,Dowrick, S
76156,"Quiggin, J",13872,,Quiggin, J
76192,"Burgenmeier, B",13873,,Burgenmeier, B
76224,"Lang, K",13874,,Lang, K
76258,"Bhagwati, J",13875,,Bhagwati, J
76299,"Ball, L",13876,,Ball, L
76300,"Mankiw, Ng",13876,,Mankiw, Ng
76343,"Aronson, Jr",13877,,Aronson, Jr
76344,"Johnson, P",13877,,Johnson, P
76345,"Lambert, Pj",13877,,Lambert, Pj
76388,"Athukorala, P",13878,,Athukorala, P
76389,"Menon, J",13878,,Menon, J
76431,"Bala, V",13879,,Bala, V
76432,"Goyal, S",13879,,Goyal, S
76473,"Broadberry, Sn",13880,,Broadberry, Sn
76516,"Clare, Ad",13881,,Clare, Ad
76517,"Thomas, Sh",13881,,Thomas, Sh
76518,"Wickens, Mr",13881,,Wickens, Mr
76561,"Cripps, M",13882,,Cripps, M
76562,"Ireland, N",13882,,Ireland, N
76603,"Gerrard, B",13883,,Gerrard, B
76646,"Henley, A",13884,,Henley, A
76647,"Disney, R",13884,,Disney, R
76648,"Carruth, A",13884,,Carruth, A
76692,"Hillier, B",13885,,Hillier, B
76693,"Worrall, T",13885,,Worrall, T
76736,"Hurn, As",13886,,Hurn, As
76737,"Wright, Re",13886,,Wright, Re
76780,"Lee, Kc",13887,,Lee, Kc
76823,"Lindbeck, A",13888,,Lindbeck, A
76824,"Snower, Dj",13888,,Snower, Dj
76866,"Milne, A",13889,,Milne, A
76903,"Stevens, M",13890,,Stevens, M
76943,"Stoneman, P",13891,,Stoneman, P
76944,"Kwon, Mj",13891,,Kwon, Mj
76984,"Vandenberg, Gj",13892,,Vandenberg, Gj
76985,"Vanours, Jc",13892,,Vanours, Jc
77028,"Vanderploeg, F",13893,,Vanderploeg, F
77029,"Bovenberg, Al",13893,,Bovenberg, Al
77072,"Zephirin, Mg",13894,,Zephirin, Mg
77111,"Zilibotti, F",13895,,Zilibotti, F
77153,"Vanaudenrode, Ma",13896,,Vanaudenrode, Ma
77190,"Laband, Dn",13897,,Laband, Dn
77191,"Piette, Mj",13897,,Piette, Mj
77228,"Scott, Rh",13898,,Scott, Rh
77261,"Schall, Ld",13899,,Schall, Ld
77293,"Stiglitz, Je",13900,,Stiglitz, Je
77325,"Connolly, M",13901,,Connolly, M
77357,"Tinic, Sm",13902,,Tinic, Sm
77389,"Shupp, Fr",13903,,Shupp, Fr
77422,"Quigley, Jm",13904,,Quigley, Jm
77455,"Feldstein, Ms",13905,,Feldstein, Ms
77488,"Ikle, Dm",13906,,Ikle, Dm
77520,"Sargent, Tj",13907,,Sargent, Tj
77552,"Pye, G",13908,,Pye, G
77585,"Leff, Nh",13909,,Leff, Nh
77617,"Schydlowsky, Dm",13910,,Schydlowsky, Dm
77650,"Starr, Rm",13911,,Starr, Rm
77682,"Bergson, A",13912,,Bergson, A
77714,"Carroll, Sl",13913,,Carroll, Sl
77746,"Hebert, Rf",13914,,Hebert, Rf
77778,"Gintis, H",13915,,Gintis, H
77810,"Smith, Vl",13916,,Smith, Vl
77842,"Blumenthal, T",13917,,Blumenthal, T
77877,"Hymer, S",13918,,Hymer, S
77878,Roosevel.F,13918,,Roosevel.F,MISSING
77911,"Hueth, D",13919,,Hueth, D
77912,"Schmitz, A",13919,,Schmitz, A
77944,"Rosen, S",13920,,Rosen, S
77976,"Pierson, G",13921,,Pierson, G
78007,"Repetto, R",13922,,Repetto, R
78039,"Polinsky, A",13923,,Polinsky, A
78073,"Kelley, Ac",13924,,Kelley, Ac
78074,Williams.Jg,13924,,Williams.Jg,MISSING
78075,"Cheetham, Rj",13924,,Cheetham, Rj
78109,"Sherman, R",13925,,Sherman, R
78110,"Tollison, R",13925,,Tollison, R
78142,"Smithies, A",13926,,Smithies, A
78173,Samuelso.Pa,13927,,Samuelso.Pa,MISSING
78204,"Fisher, Fm",13928,,Fisher, Fm
78238,"Barro, Rj",13929,,Barro, Rj
78274,"Ashenfelter, Oc",13930,,Ashenfelter, Oc
78275,"Johnson, Ge",13930,,Johnson, Ge
78276,"Pencavel, Jh",13930,,Pencavel, Jh
78313,"Black, Sw",13931,,Black, Sw
78314,"Kelejian, Hh",13931,,Kelejian, Hh
78348,"Vanderkamp, J",13932,,Vanderkamp, J
78381,"Henry, C",13933,,Henry, C
78414,"Wesson, J",13934,,Wesson, J
78447,"Dasgupta, P",13935,,Dasgupta, P
78480,"Mirrlees, Ja",13936,,Mirrlees, Ja
78514,"Hendry, Df",13937,,Hendry, Df
78515,"Trivedi, Pk",13937,,Trivedi, Pk
78552,"Kurz, M",13938,,Kurz, M
78553,"Majumdar, M",13938,,Majumdar, M
78587,"Peleg, B",13939,,Peleg, B
78588,"Ryder, He",13939,,Ryder, He
78622,"Stern, Nh",13940,,Stern, Nh
78656,Mascolel.A,13941,,Mascolel.A,MISSING
78657,"Sonnenschein, H",13941,,Sonnenschein, H
78692,"Ohyama, M",13942,,Ohyama, M
78725,"Chang, Ww",13943,,Chang, Ww
78757,"Allen, Pr",13944,,Allen, Pr
78792,"Arrow, Kj",13945,,Arrow, Kj
78793,"Levhari, D",13945,,Levhari, D
78794,Sheshins.E,13945,,Sheshins.E,MISSING
78828,"Tower, E",13946,,Tower, E
78862,"Steindl, J",13947,,Steindl, J
78895,"Williams, Ra",13948,,Williams, Ra
78929,"Sheshinski, E",13949,,Sheshinski, E
78966,"Moore, Jc",13950,,Moore, Jc
78967,"Whinston, Ab",13950,,Whinston, Ab
78968,"Wu, Js",13950,,Wu, Js
79001,"Whitaker, Jk",13951,,Whitaker, Jk
79035,"Cass, D",13952,,Cass, D
79036,"Stiglitz, Je",13952,,Stiglitz, Je
79071,"Grandmont, Jm",13953,,Grandmont, Jm
79072,"Younes, Y",13953,,Younes, Y
79105,"Bruno, M",13954,,Bruno, M
79138,"Malinvaud, E",13955,,Malinvaud, E
79171,"Foldes, L",13956,,Foldes, L
79204,"Preston, Aj",13957,,Preston, Aj
79238,"Mosenson, R",13958,,Mosenson, R
79239,"Dror, E",13958,,Dror, E
79273,"Deaton, As",13959,,Deaton, As
79307,"Razin, A",13960,,Razin, A
79340,"Stevens, Gvg",13961,,Stevens, Gvg
79373,"Keren, M",13962,,Keren, M
79408,"Block, Mk",13963,,Block, Mk
79409,"Heineke, Jm",13963,,Heineke, Jm
79442,"Johnson, Hg",13964,,Johnson, Hg
79474,"Leontief, W",13965,,Leontief, W
79505,"Solis, L",13966,,Solis, L
79537,"Diamond, Pa",13967,,Diamond, Pa
79538,"Mirrlees, Ja",13967,,Mirrlees, Ja
79571,"Watts, Hw",13968,,Watts, Hw
79603,"Kurz, M",13969,,Kurz, M
79604,Spiegelm.Rg,13969,,Spiegelm.Rg,MISSING
79637,"Gregory, Rg",13970,,Gregory, Rg
79669,"Kelly, Tf",13971,,Kelly, Tf
79670,"Singer, L",13971,,Singer, L
79702,"Riecken, Hw",13972,,Riecken, Hw
79734,"Schultze, Cl",13973,,Schultze, Cl
79767,"Bardhan, Pk",13974,,Bardhan, Pk
79768,"Srinivasan, Tn",13974,,Srinivasan, Tn
79800,"Gurley, Jg",13975,,Gurley, Jg
79831,"Sandmo, A",13976,,Sandmo, A
79862,"Park, Re",13977,,Park, Re
79893,"Horvat, B",13978,,Horvat, B
79925,"Leith, Jc",13979,,Leith, Jc
79957,"Peterman, Jl",13980,,Peterman, Jl
79988,"Levin, Hj",13981,,Levin, Hj
80021,"Barro, Rj",13982,,Barro, Rj
80022,"Grossman, Hi",13982,,Grossman, Hi
80054,"Greenberg, E",13983,,Greenberg, E
80055,"Barnett, Hj",13983,,Barnett, Hj
80088,"Lau, Lj",13984,,Lau, Lj
80089,"Yotopoulous, Pa",13984,,Yotopoulous, Pa
80122,"Lintner, J",13985,,Lintner, J
80154,"Brittain, Ja",13986,,Brittain, Ja
80185,"Williamson, Oe",13987,,Williamson, Oe
80217,"Baldwin, Re",13988,,Baldwin, Re
80249,"Budd, Ec",13989,,Budd, Ec
80250,"Seiders, Df",13989,,Seiders, Df
80282,"Packer, Ah",13990,,Packer, Ah
80313,"Gehrels, F",13991,,Gehrels, F
80344,"Kneese, Av",13992,,Kneese, Av
80375,"Boyle, Se",13993,,Boyle, Se
80406,"Mermelstein, D",13994,,Mermelstein, D
80438,"Balassa, B",13995,,Balassa, B
80469,"Clague, C",13996,,Clague, C
80500,"Walter, I",13997,,Walter, I
80531,"Westfield, Fm",13998,,Westfield, Fm
80563,"Hause, Jc",13999,,Hause, Jc
80594,"Nelson, Bl",14000,,Nelson, Bl
80625,"Friedlaender, Af",14001,,Friedlaender, Af
80657,"Saunders, P",14002,,Saunders, P
80689,"Lloyd, Rg",14003,,Lloyd, Rg
80720,"Castro, B",14004,,Castro, B
80752,"Diamond, Pa",14005,,Diamond, Pa
80753,"Mirrlees, Ja",14005,,Mirrlees, Ja
80784,"Gintis, H",14006,,Gintis, H
80815,"Miller, Rl",14007,,Miller, Rl
80846,"Hanushek, E",14008,,Hanushek, E
80878,"Hause, Jc",14009,,Hause, Jc
80911,"Gronau, R",14010,,Gronau, R
80942,"Hoenack, Sa",14011,,Hoenack, Sa
80973,"Cartter, Am",14012,,Cartter, Am
81004,"Harmon, Lr",14013,,Harmon, Lr
81037,"Nichols, D",14014,,Nichols, D
81038,Smolensk.E,14014,,Smolensk.E,MISSING
81039,"Tideman, Tn",14014,,Tideman, Tn
81070,"Boddy, Fm",14015,,Boddy, Fm
81101,"Brown, Dg",14016,,Brown, Dg
81132,"Zeckhauser, Rj",14017,,Zeckhauser, Rj
81164,"Strauss, Rp",14018,,Strauss, Rp
81195,"Ellickson, B",14019,,Ellickson, B
81228,"Feige, El",14020,,Feige, El
81229,"Parkin, M",14020,,Parkin, M
81262,"Mills, Es",14021,,Mills, Es
81263,"Ferranti, Dm",14021,,Ferranti, Dm
81295,"Bateman, W",14022,,Bateman, W
81296,"Hochman, Hm",14022,,Hochman, Hm
81327,"Haefele, Et",14023,,Haefele, Et
81359,"Brainard, W",14024,,Brainard, W
81360,"Dolbear, Ft",14024,,Dolbear, Ft
81392,"Nadel, E",14025,,Nadel, E
81424,"Kihlstrom, R",14026,,Kihlstrom, R
81425,"Pauly, M",14026,,Pauly, M
81458,"Neher, Pa",14027,,Neher, Pa
81490,"Spence, M",14028,,Spence, M
81491,"Zeckhauser, R",14028,,Zeckhauser, R
81523,"Manove, M",14029,,Manove, M
81554,"Fisher, Jl",14030,,Fisher, Jl
81585,"Easterlin, Ra",14031,,Easterlin, Ra
81617,"Saving, Tr",14032,,Saving, Tr
81648,"Cain, Gg",14033,,Cain, Gg
81679,"Portes, Rd",14034,,Portes, Rd
81710,"Nagy, T",14035,,Nagy, T
81741,"Portes, Rd",14036,,Portes, Rd
81774,"Fields, Db",14037,,Fields, Db
81775,"Stanbury, Wt",14037,,Stanbury, Wt
81807,"Bradford, Df",14038,,Bradford, Df
81808,"Oates, We",14038,,Oates, We
81839,"Heins, Aj",14039,,Heins, Aj
81871,Henneber.B,14040,,Henneber.B,MISSING
81872,"Witte, Jg",14040,,Witte, Jg
81904,"Davis, Oa",14041,,Davis, Oa
81905,"Kortanek, Ko",14041,,Kortanek, Ko
81937,"Bailey, Mj",14042,,Bailey, Mj
81969,"Eisner, R",14043,,Eisner, R
82001,"Lerner, Ap",14044,,Lerner, Ap
82033,"Stein, Jl",14045,,Stein, Jl
82065,"Osborne, Dk",14046,,Osborne, Dk
82097,"Hirshleifer, J",14047,,Hirshleifer, J
82129,"Christensen, Lr",14048,,Christensen, Lr
82162,"Dunkelberg, Wc",14049,,Dunkelberg, Wc
82163,"Stafford, Fp",14049,,Stafford, Fp
82197,"Imel, B",14050,,Imel, B
82198,Helmberg.P,14050,,Helmberg.P,MISSING
82231,"Furstenberg, Gm",14051,,Furstenberg, Gm
82232,"Mueller, Dc",14051,,Mueller, Dc
82264,"Obst, Np",14052,,Obst, Np
82296,"Altman, Sh",14053,,Altman, Sh
82297,"Barro, Rj",14053,,Barro, Rj
82329,"Stigler, Gj",14054,,Stigler, Gj
82330,Friedlan.C,14054,,Friedlan.C,MISSING
82361,"Niehans, J",14055,,Niehans, J
82393,"Brunner, K",14056,,Brunner, K
82394,"Meltzer, Ah",14056,,Meltzer, Ah
82428,"Leeuw, Fd",14057,,Leeuw, Fd
82429,"Ekanem, Nf",14057,,Ekanem, Nf
82460,"Makin, Jh",14058,,Makin, Jh
82492,"Weiss, Y",14059,,Weiss, Y
82523,"Feldstein, Ms",14060,,Feldstein, Ms
82555,"Edelson, Nm",14061,,Edelson, Nm
82587,"Goetz, Cj",14062,,Goetz, Cj
82588,"Buchanan, Jm",14062,,Buchanan, Jm
82620,"Carleton, Wt",14063,,Carleton, Wt
82621,"Bryan, Wr",14063,,Bryan, Wr
82656,"Craine, R",14064,,Craine, R
82688,"Bertrand, Tj",14065,,Bertrand, Tj
82689,"Vanek, J",14065,,Vanek, J
82722,"Coelho, Prp",14066,,Coelho, Prp
82723,"Ghali, Ma",14066,,Ghali, Ma
82756,"Taubman, P",14067,,Taubman, P
82757,"Rasche, R",14067,,Rasche, R
82789,"Batra, Rn",14068,,Batra, Rn
82790,Pattanai.Pk,14068,,Pattanai.Pk,MISSING
82823,"Keesing, Db",14069,,Keesing, Db
82824,"Sherk, Dr",14069,,Sherk, Dr
82856,"Truett, Db",14070,,Truett, Db
82888,"Landon, Jh",14071,,Landon, Jh
82889,"Baird, Rn",14071,,Baird, Rn
82920,"Polinsky, Am",14072,,Polinsky, Am
82951,"Wolkowitz, B",14073,,Wolkowitz, B
82983,"Lee, R",14074,,Lee, R
83015,"Chetty, Vk",14075,,Chetty, Vk
83048,"Wegge, Ll",14076,,Wegge, Ll
83082,"Fishburn, Pc",14077,,Fishburn, Pc
83116,"Blattberg, R",14078,,Blattberg, R
83117,"Sargent, T",14078,,Sargent, T
83151,"Treadway, Ab",14079,,Treadway, Ab
83185,"Richardson, Dh",14080,,Richardson, Dh
83186,"Wu, Dm",14080,,Wu, Dm
83220,"Kaldor, N",14081,,Kaldor, N
83252,"Miller, Rl",14082,,Miller, Rl
83284,"Winston, Gc",14083,,Winston, Gc
83317,"Albin, Ps",14084,,Albin, Ps
83349,"Lydall, H",14085,,Lydall, H
83381,"Mishan, Ej",14086,,Mishan, Ej
83413,"Pickering, Jf",14087,,Pickering, Jf
83446,"Pyatt, G",14088,,Pyatt, G
83479,"Flemming, Js",14089,,Flemming, Js
83480,"Wright, Jf",14089,,Wright, Jf
83513,"Sutherland, A",14090,,Sutherland, A
83546,"Walters, Aa",14091,,Walters, Aa
83579,"Barker, Ts",14092,,Barker, Ts
83580,"Han, Ss",14092,,Han, Ss
83612,"Eshag, E",14093,,Eshag, E
83646,"Fry, Mj",14094,,Fry, Mj
83678,"Groenewegen, Pd",14095,,Groenewegen, Pd
83711,"Lee, Jk",14096,,Lee, Jk
83743,"Fleming, Jm",14097,,Fleming, Jm
83774,"Turvey, R",14098,,Turvey, R
83806,"Eltis, Wa",14099,,Eltis, Wa
83838,"Livesey, Da",14100,,Livesey, Da
83870,"Radice, Hk",14101,,Radice, Hk
83903,"Adelman, I",14102,,Adelman, I
83904,"Dalton, G",14102,,Dalton, G
83936,"Bhagwati, J",14103,,Bhagwati, J
83970,"Currie, Jm",14104,,Currie, Jm
83971,"Murphy, Ja",14104,,Murphy, Ja
83972,"Schmitz, A",14104,,Schmitz, A
84006,"Enke, S",14105,,Enke, S
84038,"Hyse, R",14106,,Hyse, R
84070,"Deserpa, Ac",14107,,Deserpa, Ac
84102,"Lee, G",14108,,Lee, G
84133,"Loasby, Bj",14109,,Loasby, Bj
84165,"Currie, L",14110,,Currie, L
84197,"Vanek, J",14111,,Vanek, J
84229,Zeckhaus.Rj,14112,,Zeckhaus.Rj,MISSING
84261,Moorhous.Jc,14113,,Moorhous.Jc,MISSING
84293,"Hirshleifer, J",14114,,Hirshleifer, J
84326,"Dealessi, L",14115,,Dealessi, L
84358,"Luckett, Dg",14116,,Luckett, Dg
84391,"Boulakia, Jd",14117,,Boulakia, Jd
84423,"Falero, F",14118,,Falero, F
84455,"Feldstein, Ms",14119,,Feldstein, Ms
84488,"Chiswick, Br",14120,,Chiswick, Br
84521,"Williamson, Jg",14121,,Williamson, Jg
84554,"Melvin, Jr",14122,,Melvin, Jr
84586,"Oi, Wy",14123,,Oi, Wy
84619,"Aigner, Dj",14124,,Aigner, Dj
84620,"Bryan, Wr",14124,,Bryan, Wr
84653,"Roper, De",14125,,Roper, De
84685,"Devletoglou, Ne",14126,,Devletoglou, Ne
84720,"Demeyer, F",14127,,Demeyer, F
84721,"Plott, Cr",14127,,Plott, Cr
84754,"Bacha, E",14128,,Bacha, E
84755,"Taylor, L",14128,,Taylor, L
84788,"Warne, Rd",14129,,Warne, Rd
84821,"Winter, Sg",14130,,Winter, Sg
84853,"Weitzman, Ml",14131,,Weitzman, Ml
84885,"Wolf, Cr",14132,,Wolf, Cr
84917,"Stone, Jm",14133,,Stone, Jm
84950,"Thurow, Lc",14134,,Thurow, Lc
84982,"Minabe, S",14135,,Minabe, S
85014,"Cornwall, J",14136,,Cornwall, J
85047,"Makin, Jh",14137,,Makin, Jh
85080,"Darling, P",14138,,Darling, P
85081,"Lovell, Mc",14138,,Lovell, Mc
85114,"Baumol, Wj",14139,,Baumol, Wj
85147,"Vanek, J",14140,,Vanek, J
85179,"Robinson, S",14141,,Robinson, S
85211,"Arrow, Kj",14142,,Arrow, Kj
85244,"Bradford, Df",14143,,Bradford, Df
85245,"Oates, We",14143,,Oates, We
85279,"Rothenberg, Tj",14144,,Rothenberg, Tj
85280,"Smith, Kr",14144,,Smith, Kr
85315,"Berhold, M",14145,,Berhold, M
85347,"Conlisk, J",14146,,Conlisk, J
85379,"Cohen, Bj",14147,,Cohen, Bj
85411,"Papanek, Gf",14148,,Papanek, Gf
85444,"Caves, Re",14149,,Caves, Re
85445,"Yamey, Bs",14149,,Yamey, Bs
85479,"Fisher, In",14150,,Fisher, In
85480,"Hall, Gr",14150,,Hall, Gr
85512,"Byerlee, Dr",14151,,Byerlee, Dr
85545,"Cicchetti, Cj",14152,,Cicchetti, Cj
85546,"Freeman, Am",14152,,Freeman, Am
85581,"Polzin, P",14153,,Polzin, P
85582,Macdonal.P,14153,,Macdonal.P,MISSING
85614,"Fair, Rc",14154,,Fair, Rc
85646,"Fellner, W",14155,,Fellner, W
85678,"Rothschild, M",14156,,Rothschild, M
85711,"Magee, Sp",14157,,Magee, Sp
85745,"Gupta, Kl",14158,,Gupta, Kl
85777,"Hamada, Rs",14159,,Hamada, Rs
85809,"Liviatan, N",14160,,Liviatan, N
85842,"Friedman, Jw",14161,,Friedman, Jw
85876,"Caton, C",14162,,Caton, C
85877,"Shell, K",14162,,Shell, K
85910,"Bergstrom, T",14163,,Bergstrom, T
85945,"Chang, Ww",14164,,Chang, Ww
85946,"Smyth, Dj",14164,,Smyth, Dj
85980,"Kaldor, N",14165,,Kaldor, N
86014,"Champernowne, Dg",14166,,Champernowne, Dg
86047,"Cigno, A",14167,,Cigno, A
86083,"Grubel, Hg",14168,,Grubel, Hg
86084,"Lloyd, Pj",14168,,Lloyd, Pj
86118,"Tan, Ahh",14169,,Tan, Ahh
86153,"Auster, Rd",14170,,Auster, Rd
86186,"Manning, R",14171,,Manning, R
86220,"Myers, Mg",14172,,Myers, Mg
86221,"Weintraub, Er",14172,,Weintraub, Er
86256,"Dreze, Jh",14173,,Dreze, Jh
86257,Delavall.D,14173,,Delavall.D,MISSING
86290,"Stiglitz, Je",14174,,Stiglitz, Je
86291,"Dasgupta, P",14174,,Dasgupta, P
86325,"Mirrlees, Ja",14175,,Mirrlees, Ja
86358,"Atkinson, Ab",14176,,Atkinson, Ab
86391,"Hall, Re",14177,,Hall, Re
86425,"Archibald, Gc",14178,,Archibald, Gc
86426,"Richmond, J",14178,,Richmond, J
86459,"Craven, J",14179,,Craven, J
86492,"Aoki, M",14180,,Aoki, M
86526,"Heal, Gm",14181,,Heal, Gm
86560,"Batra, Rn",14182,,Batra, Rn
86561,Pattanai.Pk,14182,,Pattanai.Pk,MISSING
86596,"Sen, Ak",14183,,Sen, Ak
86629,"Gordon, E",14184,,Gordon, E
86663,"Cass, D",14185,,Cass, D
86664,"Yaari, Me",14185,,Yaari, Me
86700,"Uhler, Rs",14186,,Uhler, Rs
86701,"Cragg, Jg",14186,,Cragg, Jg
86734,"Beja, A",14187,,Beja, A
86767,"Barker, Ts",14188,,Barker, Ts
86801,"King, Ma",14189,,King, Ma
86834,"Agnew, Ra",14190,,Agnew, Ra
86868,"Heller, Wp",14191,,Heller, Wp
86901,"Pollak, Ra",14192,,Pollak, Ra
86935,"Feldstein, Ms",14193,,Feldstein, Ms
86936,"Flemming, Js",14193,,Flemming, Js
86970,"Maddala, Gs",14194,,Maddala, Gs
87004,"Pye, G",14195,,Pye, G
87037,"Hadjimichalakis, Mg",14196,,Hadjimichalakis, Mg
87070,"Rosett, Rn",14197,,Rosett, Rn
87103,"Ruffin, Rj",14198,,Ruffin, Rj
87136,"Walker, Donald A.",14199,,Walker, Donald A.
87172,"Engerman, Stanley L.",14200,,Engerman, Stanley L.
87209,"Nelson, Charles R.",14201,,Nelson, Charles R.
87247,"Krzyzaniak, M.",14202,,Krzyzaniak, M.
87248,"Musgrave, R. A.",14202,,Musgrave, R. A.
87287,"Cragg, John G.",14203,,Cragg, John G.
87288,"Harberger, Arnold C.",14203,,Harberger, Arnold C.
87289,"Mieszkowski, Peter",14203,,Mieszkowski, Peter
87327,"Cohn, Elchanan",14204,,Cohn, Elchanan
87365,"Fellner, W",14205,,Fellner, W
87396,"Georgescuroegen, N",14206,,Georgescuroegen, N
87427,"Bischoff, Cw",14207,,Bischoff, Cw
87458,"Christensen, Lr",14208,,Christensen, Lr
87489,"Lucas, Re",14209,,Lucas, Re
87520,"Diwan, Rk",14210,,Diwan, Rk
87551,"Hamburger, Mj",14211,,Hamburger, Mj
87583,"Holbrook, R",14212,,Holbrook, R
87584,"Shapiro, H",14212,,Shapiro, H
87616,"Foley, Dk",14213,,Foley, Dk
87617,"Sidrauski, M",14213,,Sidrauski, M
87648,"Zecher, R",14214,,Zecher, R
87679,"Norton, Rd",14215,,Norton, Rd
87710,"Newhouse, Jp",14216,,Newhouse, Jp
87741,"Vietorisz, T",14217,,Vietorisz, T
87774,"Blitzer, Cr",14218,,Blitzer, Cr
87775,"Cetin, H",14218,,Cetin, H
87776,"Manne, As",14218,,Manne, As
87807,"Wachter, Ml",14219,,Wachter, Ml
87838,"Polenske, Kr",14220,,Polenske, Kr
87870,"Grether, Et",14221,,Grether, Et
87901,"Stein, Jl",14222,,Stein, Jl
87932,"Singer, Em",14223,,Singer, Em
87963,"Grabowski, H",14224,,Grabowski, H
87964,"Mueller, D",14224,,Mueller, D
87996,"Tan, Ahh",14225,,Tan, Ahh
88028,"Christy, Ft",14226,,Christy, Ft
88059,"Rothenberg, J",14227,,Rothenberg, J
88090,"Zajac, Ee",14228,,Zajac, Ee
88120,"Vernon, R",14229,,Vernon, R
88152,"Harris, Jr",14230,,Harris, Jr
88153,"Todaro, Mp",14230,,Todaro, Mp
88185,"Orcutt, Gh",14231,,Orcutt, Gh
88217,"Juster, Ft",14232,,Juster, Ft
88248,"Holmes, Ra",14233,,Holmes, Ra
88279,"Holt, Cc",14234,,Holt, Cc
88310,"Anderson, Whl",14235,,Anderson, Whl
88341,"Fama, Ef",14236,,Fama, Ef
88372,"Diazalejandro, Cf",14237,,Diazalejandro, Cf
88403,"Cohen, Ss",14238,,Cohen, Ss
88434,"Bower, Jl",14239,,Bower, Jl
88465,"Crouch, Rl",14240,,Crouch, Rl
88496,"Peck, Mj",14241,,Peck, Mj
88527,"Johnson, Ll",14242,,Johnson, Ll
88559,"Levin, Hj",14243,,Levin, Hj
88590,"Wolff, Rd",14244,,Wolff, Rd
88621,"Santos, Td",14245,,Santos, Td
88653,"Adelman, I",14246,,Adelman, I
88654,"Morris, Ct",14246,,Morris, Ct
88686,"Magdoff, H",14247,,Magdoff, H
88717,"Budd, Ec",14248,,Budd, Ec
88748,"Weicher, Jc",14249,,Weicher, Jc
88779,"Fleisher, Bm",14250,,Fleisher, Bm
88810,"Thurow, Lc",14251,,Thurow, Lc
88842,"Baumol, Wj",14252,,Baumol, Wj
88843,"Bradford, Df",14252,,Bradford, Df
88875,"Lampman, Rj",14253,,Lampman, Rj
88906,"Lerner, Ap",14254,,Lerner, Ap
88938,"Smith, Jd",14255,,Smith, Jd
88939,"Morgan, Jn",14255,,Morgan, Jn
88971,"Dixit, Ak",14256,,Dixit, Ak
89003,"Vermeulen, Frederic",14257,,Vermeulen, Frederic
89041,"Afriat, S. N.",14258,,Afriat, S. N.
89078,"Diewert, W. Erwin",14259,,Diewert, W. Erwin
89119,"Varian, Hal R.",14260,,Varian, Hal R.
89158,"Gibson, John",14261,,Gibson, John
89159,"Mckenzie, David",14261,,Mckenzie, David
89205,"Beckert, Walter",14262,,Beckert, Walter
89206,"Christensen, Mette",14262,,Christensen, Mette
89207,"Collyer, Kate",14262,,Collyer, Kate
89248,"Van Rooij, Maarten C. J.",14263,,Van Rooij, Maarten C. J.
89249,"Lusardi, Annamaria",14263,,Lusardi, Annamaria
89250,"Alessie, Rob J. M.",14263,,Alessie, Rob J. M.
89295,"Winter, Joachim K.",14264,,Winter, Joachim K.
89296,"Schlafmann, Kathrin",14264,,Schlafmann, Kathrin
89297,"Rodepeter, Ralf",14264,,Rodepeter, Ralf
89339,"Cantoni, Davide",14265,,Cantoni, Davide
89379,"Dixon, Huw",14266,,Dixon, Huw
