"Marty, Alvin L.",Alvin L. Marty,Alvin L. Marty,Male
"Young, A",A Young,Alwyn Young,Male
"Young, Alwyn",Alwyn Young,Alwyn Young,Male
"Comstock, Alzeda",Alzeda Comstock,Alzeda Comstock,Female
"Spence, Am",Am Spence,Am Spence,Male
"Boly, Amadou",Amadou Boly,Amadou Boly,Male
"Miller, Amalia R.",Amalia R. Miller,Amalia R. Miller,Female
"Agan, Amanda",Amanda Agan,Amanda Agan,Female
"Bayer, Amanda",Amanda Bayer,Amanda Bayer,Female
"Kowalski, Amanda E.",Amanda E. Kowalski,Amanda E. Kowalski,Female
"Friedenberg, Amanda",Amanda Friedenberg,Amanda Friedenberg,Female
"Gregg, Amanda G.",Amanda G. Gregg,Amanda G. Gregg,Female
"Pallais, Amanda",Amanda Pallais,Amanda Pallais,Female
"Sacker, Amanda",Amanda Sacker,Amanda Sacker,Female
"Starc, Amanda",Amanda Starc,Amanda Starc,Female
"Lahiri, Amartya",Amartya Lahiri,Amartya Lahiri,Male
"Sen, A",A Sen,Amartya Sen,Male
"Sen, Ak",Ak Sen,Amartya Sen,Male
"Piolatto, Amedeo",Amedeo Piolatto,Amedeo Piolatto,Male
"Biehl, Amelia",Amelia Biehl,Amelia Biehl,Female
"Santos-Paulino, A",A Santos-Paulino,Amelia U. Santos-Paulino,Male
"Glazer, A",A Glazer,Amihai Glazer,Male
"Glazer, Amihai",Amihai Glazer,Amihai Glazer,Male
"Dasgupta, A",A Dasgupta,Amil Dasgupta,Male
"Kermani, Amir",Amir Kermani,Amir Kermani,Male
"Sufi, A",A Sufi,Amir Sufi,Male
"Sufi, Amir",Amir Sufi,Amir Sufi,Male
"Yaron, A",A Yaron,Amir Yaron,Male
"Yaron, Amir",Amir Yaron,Amir Yaron,Male
"Bhaduri, A",A Bhaduri,Amit Bhaduri,Male
"Gandhi, Amit",Amit Gandhi,Amit Gandhi,Male
"Kara, Amit",Amit Kara,Amit Kara,Male
"Kramer, Amit",Amit Kramer,Amit Kramer,Male
"Khandelwal, Amit",Amit Khandelwal,Amit Kumar Khandelwal,Male
"Khandelwal, Amit K.",Amit K. Khandelwal,Amit Kumar Khandelwal,Male
"Seru, Amit",Amit Seru,Amit Seru,Male
"Chandra, A",A Chandra,Amitabh Chandra,Male
"Chandra, Amitabh",Amitabh Chandra,Amitabh Chandra,Male
"Dutt, Ak",Ak Dutt,Amitava Krishna Dutt,Male
"Bagchi, Ak",Ak Bagchi,Amiya Kumar Bagchi,Male
"Rapoport, Hillel",Hillel Rapoport,Amnon Rapoport,Male
"Taylor, Amos E.",Amos E. Taylor,Amos E. Taylor,Male
"Castello-Climent, Amparo",Amparo Castello-Climent,Amparo Castello-Climent,Female
"Dhillon, A",A Dhillon,Amrita Dhillon,Female
"Finkelstein, A",A Finkelstein,Amy Finkelstein,Female
"Finkelstein, Amy",Amy Finkelstein,Amy Finkelstein,Female
"Hewes, Amy",Amy Hewes,Amy Hewes,Female
"Wooten, Amy L.",Amy L. Wooten,Amy L. Wooten,Female
"Aizcorbe, A",A Aizcorbe,Ana Aizcorbe,Female
"Babus, Ana",Ana Babus,Ana Babus,Female
"Cecilia Fieler, Ana",Ana Cecilia Fieler,Ana Cecilia Fieler,Female
"Fernandes, Ana",Ana Fernandes,Ana Fernandes,Female
"Nuevo-Chiquero, Ana",Ana Nuevo-Chiquero,Ana Nuevo-Chiquero,Female
"Reynoso, A",A Reynoso,Ana Reynoso,Female
"Cardoso, Ana Rute",Ana Rute Cardoso,Ana Rute Cardoso,Female
"Venancio, Ana",Ana Venancio,Ana Venancio,Female
"Schlosser, Analia",Analia Schlosser,Analía Schlosser,Female
"Mani, Anandi",Anandi Mani,Anandi Mani,Female
"Chaudhuri, Ananish",Ananish Chaudhuri,Ananish Chaudhuri,Male
"Nyshadham, Anant",Anant Nyshadham,Anant Nyshadham,Male
"Seshadri, A",A Seshadri,Ananth Seshadri,Male
"Seshadri, Ananth",Ananth Seshadri,Ananth Seshadri,Male
"Admati, Ar",Ar Admati,Anat R. Admati,Female
"Perez, Ander",Ander Perez,Ander Perez,Male
"Bjorklund, Anders",Anders Bjorklund,Anders Bjorklund,Male
"Kock, Anders Bredahl",Anders Bredahl Kock,Anders Bredahl Kock,Male
"Frederiksen, Anders",Anders Frederiksen,Anders Frederiksen,Male
"Vredin, A",A Vredin,Anders Vredi,Male
"Sofianos, Andis",Andis Sofianos,Andis Sofianos,Male
"Depalma, A",A Depalma,Andr? de Palma,Male
"Masson, A",A Masson,Andr? Masson,Male
"Sapir, A",A Sapir,Andr? Sapir,Male
"Velasco, A",A Velasco,Andr?s Velasco,Male
"Ghent, Andra C.",Andra C. Ghent,Andra C. Ghent,Female
"Tilcsik, Andras",Andras Tilcsik,Andras Tilcsik,Male
"Gabor, Andre",Andre Gabor,Andre Gabor,Male
"Meier, Andre",Andre Meier,Andre Meier,Male
"Nataf, Andre",Andre Nataf,Andre Nataf,Male
"Veiga, Andre",Andre Veiga,Andre Veiga,Male
"Ajello, Andrea",Andrea Ajello,Andrea Ajello,Male
"Beller, Ah",Ah Beller,Andrea Beller,Female
"Brandolini, Andrea",Andrea Brandolini,Andrea Brandolini,Male
"Caggese, Andrea",Andrea Caggese,Andrea Caggese,Male
"Colciago, Andrea",Andrea Colciago,Andrea Colciago,Male
"Ferrero, Andrea",Andrea Ferrero,Andrea Ferrero,Male
"Galeotti, Andrea",Andrea Galeotti,Andrea Galeotti,Male
"Gallice, Andrea",Andrea Gallice,Andrea Gallice,Male
"Ichino, Andrea",Andrea Ichino,Andrea Ichino,Male
"Lanteri, Andrea",Andrea Lanteri,Andrea Lanteri,Male
"Lassmann, Andrea",Andrea Lassmann,Andrea Lassmann,Female
"Mattozzi, Andrea",Andrea Mattozzi,Andrea Mattozzi,Male
"Moro, Andrea",Andrea Moro,Andrea Moro,Male
"Pescatori, Andrea",Andrea Pescatori,Andrea Pescatori,Male
"Prat, A",A Prat,Andrea Prat,Male
"Prat, Andrea",Andrea Prat,Andrea Prat,Male
"Prestipino, Andrea",Andrea Prestipino,Andrea Prestipino,Male
"Shepard, A",A Shepard,Andrea Shepard,Female
"Shepard, Ad",Ad Shepard,Andrea Shepard,Female
"Tambalotti, Andrea",Andrea Tambalotti,Andrea Tambalotti,Male
"Tesei, Andrea",Andrea Tesei,Andrea Tesei,Male
"Vindigni, Andrea",Andrea Vindigni,Andrea Vindigni,Male
"Weber, Andrea",Andrea Weber,Andrea Weber,Female
"Weber, Ar",Ar Weber,Andrea Weber,Female
"Beyer, A",A Beyer,Andreas Beyer,Male
"Blume, A",A Blume,Andreas Blume,Male
"Fagereng, Andreas",Andreas Fagereng,Andreas Fagereng,Male
"Fuster, Andreas",Andreas Fuster,Andreas Fuster,Male
"Papandreou, Andreas G.",Andreas G. Papandreou,Andreas G. Papandreou,Male
"Papandreou, A. G.",A. G. Papandreou,Andreas Georgios Papandreou,Male
"Papandreou, Ag",Ag Papandreou,Andreas Georgios Papandreou,Male
"Haufler, Andreas",Andreas Haufler,Andreas Haufler,Male
"Heinen, Andreas",Andreas Heinen,Andreas Heinen,Male
"Mueller, Andreas I.",Andreas I. Mueller,Andreas I. Mueller,Male
"Kleiner, Andreas",Andreas Kleiner,Andreas Kleiner,Male
"Knabe, Andreas",Andreas Knabe,Andreas Knabe,Male
"Kostol, Andreas",Andreas Kostol,Andreas Kostol,Male
"Leibbrandt, Andreas",Andreas Leibbrandt,Andreas Leibbrandt,Male
"Lendle, Andreas",Andreas Lendle,Andreas Lendle,Male
"Moxnes, Andreas",Andreas Moxnes,Andreas Moxnes,Male
"Mueller, Andreas",Andreas Mueller,Andreas Mueller,Male
"Panagopoulos, Andreas",Andreas Panagopoulos,Andreas Panagopoulos,Male
"Park, Andreas",Andreas Park,Andreas Park,Male
"Peichl, Andreas",Andreas Peichl,Andreas Peichl,Male
"Peichl, Andreasa",Andreasa Peichl,Andreas Peichl,Male
"Schabert, A",A Schabert,Andreas Schabert,Male
"Schabert, Andreas",Andreas Schabert,Andreas Schabert,Male
"Stathopoulos, Andreas",Andreas Stathopoulos,Andreas Stathopoulos,Male
"Stegmann, Andreas",Andreas Stegmann,Andreas Stegmann,Male
"Steinhauer, Andreas",Andreas Steinhauer,Andreas Steinhauer,Male
"Levchenko, Andrei A.",Andrei A. Levchenko,Andrei A. Levchenko,Male
"Markevich, Andrei",Andrei Markevich,Andrei Markevich,Male
"Shleifer, A",A Shleifer,Andrei Shleifer,Male
"Shleifer, Andrei",Andrei Shleifer,Andrei Shleifer,Male
"Elberg, Andres",Andres Elberg,Andres Elberg,Male
"Vargas, Andres J.",Andres J. Vargas,Andres J. Vargas,Male
"Rodriguez-Clare, Andres",Andres Rodriguez-Clare,Andres Rodriguez-Clare,Male
"Rodriguez-Clare, Andrs",Andrs Rodriguez-Clare,Andres Rodriguez-Clare,Male
"Santos, Andres",Andres Santos,Andres Santos,Male
"Zahler, Andres",Andres Zahler,Andres Zahler,Male
"Mas-Colell, A",A Mas-Colell,Andreu Mas-Colell,Male
"Mascolell, A",A Mascolell,Andreu Mas-Colell,Male
"Samwick, Aa",Aa Samwick,Andrew A. Samwick,Male
"Samwick, Andrew A.",Andrew A. Samwick,Andrew A. Samwick,Male
"Atkeson, A",A Atkeson,Andrew Atkeson,Male
"Atkeson, Andrew",Andrew Atkeson,Andrew Atkeson,Male
"Abel, Ab",Ab Abel,Andrew B. Abel,Male
"Abel, Andrew B.",Andrew B. Abel,Andrew B. Abel,Male
"Bernard, Ab",Ab Bernard,Andrew B. Bernard,Male
"Bernard, Andrew B.",Andrew B. Bernard,Andrew B. Bernard,Male
"Whinston, Andrew B.",Andrew B. Whinston,Andrew B. Whinston,Male
"Bershadker, A",A Bershadker,Andrew Bershadker,Male
"Chang, Andrew C.",Andrew C. Chang,Andrew C. Chang,Male
"Johnston, Andrew C.",Andrew C. Johnston,Andrew C. Johnston,Male
"Shaver, Andrew C.",Andrew C. Shaver,Andrew C. Shaver,Male
"Caplin, Andrew",Andrew Caplin,Andrew Caplin,Male
"Harvey, A",A Harvey,Andrew Charles Harvey,Male
"Harvey, Ac",Ac Harvey,Andrew Charles Harvey,Male
"Chesher, Andrew",Andrew Chesher,Andrew Chesher,Male
"Huang, Andrew Chung",Andrew Chung Huang,Andrew Chung Huang,Male
"Foster, Ad",Ad Foster,Andrew D. Foster,Male
"Dickerson, Andrew",Andrew Dickerson,Andrew Dickerson,Male
"Clark, Andrew E.",Andrew E. Clark,Andrew E. Clark,Male
"Ellis, Andrew",Andrew Ellis,Andrew Ellis,Male
"Brimmer, Andrew F.",Andrew F. Brimmer,Andrew F. Brimmer,Male
"Newman, Af",Af Newman,Andrew F. Newman,Male
"Brimmer, Af",Af Brimmer,Andrew Felton Brimmer,Male
"Foster, Andrew",Andrew Foster,Andrew Foster,Male
"Haldane, Ag",Ag Haldane,Andrew G. Haldane,Male
"Haldane, Andrew G.",Andrew G. Haldane,Andrew G. Haldane,Male
"Healy, Andrew",Andrew Healy,Andrew Healy,Male
"Henley, A",A Henley,Andrew Henley,Male
"Hillis, Andrew",Andrew Hillis,Andrew Hillis,Male
"Fieldhouse, Andrew J.",Andrew J. Fieldhouse,Andrew J. Fieldhouse,Male
"Oswald, Aj",Aj Oswald,Andrew J. Oswald,Male
"Oswald, Andrew J.",Andrew J. Oswald,Andrew J. Oswald,Male
"Policano, A",A Policano,Andrew J. Policano,Male
"Seltzer, Aj",Aj Seltzer,Andrew J. Seltzer,Male
"Yates, Andrew J.",Andrew J. Yates,Andrew J. Yates,Male
"Glyn, A",A Glyn,Andrew John Glyn,Male
"Rose, Ak",Ak Rose,Andrew K. Rose,Male
"Rose, Am",Am Rose,Andrew K. Rose,Male
"Rose, Andrew K.",Andrew K. Rose,Andrew K. Rose,Male
"Leigh, Andrew",Andrew Leigh,Andrew Leigh,Male
"Warner, Am",Am Warner,Andrew M. Warner,Male
"Metrick, A",A Metrick,Andrew Metrick,Male
"Morton, Al",Al Morton,Andrew Morton,Male
"Morton, Anton S.",Anton S. Morton,Andrew Morton,Male
"Mountford, Andrew",Andrew Mountford,Andrew Mountford,Male
"Postlewaite, A",A Postlewaite,Andrew Postlewaite,Male
"Postlewaite, Andrew",Andrew Postlewaite,Andrew Postlewaite,Male
"Powell, Andrew",Andrew Powell,Andrew Powell,Male
"Rhodes, Andrew",Andrew Rhodes,Andrew Rhodes,Male
"Caplin, A",A Caplin,Andrew S. Caplin,Male
"Schmitz, A",A Schmitz,Andrew Schmitz,Male
"Schotter, A",A Schotter,Andrew Schotter,Male
"Schotter, Andrew",Andrew Schotter,Andrew Schotter,Male
"Scott, Andrew",Andrew Scott,Andrew Scott,Male
"Shephard, Andrew",Andrew Shephard,Andrew Shephard,Male
"Snell, A",A Snell,Andrew Snell,Male
"Stewart, Andrew",Andrew Stewart,Andrew Stewart,Male
"Sweeting, Andrew",Andrew Sweeting,Andrew Sweeting,Male
"Lo, Aw",Aw Lo,Andrew W. Lo,Male
"Weiss, A",A Weiss,Andrew Weiss,Male
"Weiss, Avi",Avi Weiss,Andrew Weiss,Male
"Whinston, A",A Whinston,Andrew Whinston,Male
"Whinston, Ab",Ab Whinston,Andrew Whinston,Male
"Malenko, Andrey",Andrey Malenko,Andrey Malenko,Male
"De Grip, Andries",Andries De Grip,Andries De Grip,Male
"Norets, Andriy",Andriy Norets,Andriy Norets,Male
"Zapechelnyuk, Andriy",Andriy Zapechelnyuk,Andriy Zapechelnyuk,Male
"Kourtellos, Andros",Andros Kourtellos,Andros Kourtellos,Male
"Skrzypacz, Andrzej",Andrzej Skrzypacz,Andrzej Skrzypacz,Male
"Cosh, A",A Cosh,Andy Cosh,Male
"Cosh, Andy",Andy Cosh,Andy Cosh,Male
"Dickerson, A",A Dickerson,Andy Dickerson,Male
"Snell, Andy",Andy Snell,Andy Snell,Male
"De La Fuente, A",A De La Fuente,Angel de la Fuente,Male
"Deaton, A",A Deaton,Angus S. Deaton,Male
"Deaton, Angus",Angus Deaton,Angus S. Deaton,Male
"Deaton, As",As Deaton,Angus S. Deaton,Male
"Guerdjikova, Ani",Ani Guerdjikova,Ani Guerdjikova,Female
"Jaroszewicz, Ania",Ania Jaroszewicz,Ania Jaroszewicz,Female
"Kashyap, Ak",Ak Kashyap,Anil K. Kashyap,Male
"Kashyap, Anil K.",Anil K. Kashyap,Anil K. Kashyap,Male
"Llorente-Saguer, Aniol",Aniol Llorente-Saguer,Aniol Llorente-Saguer,Male
"Mitra, Anirban",Anirban Mitra,Anirban Mitra,Male
"Schiller, Anita R.",Anita R. Schiller,Anita R. Schiller,Female
"Tuladhar, Anita",Anita Tuladhar,Anita Tuladhar,Female
"Benshaul-Tolonen, Anja",Anja Benshaul-Tolonen,Anja Benshaul-Tolonen,Female
"Thakor, Anjan V.",Anjan V. Thakor,Anjan V. Thakor,Male
"Thakor, Av",Av Thakor,Anjan V. Thakor,Male
"Kochar, A",A Kochar,Anjini Kochar,Female
"Becker, Anke",Anke Becker,Anke Becker,Female
"Kessler, Anke S.",Anke S. Kessler,Anke S. Kessler,Female
"Kessler, As",As Kessler,Anke S. Kessler,Female
"Bhandari, Anmol",Anmol Bhandari,Anmol Bhandari,Male
"Witte, Ad",Ad Witte,Ann Dryden Witte,Female
"Harrison, Ann E.",Ann E. Harrison,Ann E. Harrison,Female
"Friedlaender, Af",Af Friedlaender,Ann F. Friedlaender,Female
"Stevens, Ann Huff",Ann Huff Stevens,Ann Huff Stevens,Female
"Bartel, A",A Bartel,Ann P. Bartel,Female
"Bartel, Ap",Ap Bartel,Ann P. Bartel,Female
"Wolverton, A",A Wolverton,Ann Wolverton,Female
"Obizhaeva, Anna A.",Anna A. Obizhaeva,Anna A Obizhaeva,Female
"Aizer, A",A Aizer,Anna Aizer,Female
"Aizer, Anna",Anna Aizer,Anna Aizer,Female
"Bogomolnaia, Anna",Anna Bogomolnaia,Anna Bogomolnaia,Female
"Schwartz, Aj",Aj Schwartz,Anna Jacobson Schwartz,Female
"Schwartz, Anna Jacobson",Anna Jacobson Schwartz,Anna Jacobson Schwartz,Female
"Mikusheva, Anna",Anna Mikusheva,Anna Mikusheva,Female
"Damm, Anna Piil",Anna Piil Damm,Anna Piil Damm,Female
"Raute, Anna",Anna Raute,Anna Raute,Female
"Salomons, Anna",Anna Salomons,Anna Salomons,Female
"Sandberg, Anna",Anna Sandberg,Anna Sandberg,Female
"Sanktjohanser, Anna",Anna Sanktjohanser,Anna Sanktjohanser,Female
"Schwartz, A",A Schwartz,Anna Schwartz,Male
"Toldra-Simats, Anna",Anna Toldra-Simats,Anna Toldra-Simats,Female
"Vignoles, A",A Vignoles,Anna Vignoles,Female
"Vignoles, Anna",Anna Vignoles,Anna Vignoles,Female
"Zalewska, Anna",Anna Zalewska,Anna Zalewska,Female
"Zhu, Anna",Anna Zhu,Anna Zhu,Female
"Lusardi, A",A Lusardi,Annamaria Lusardi,Female
"Lusardi, Annamaria",Annamaria Lusardi,Annamaria Lusardi,Female
"Scitovsky, Anne A.",Anne A. Scitovsky,Anne A. Scitovsky,Female
"Case, A",A Case,Anne C. Case,Female
"Case, Anne",Anne Case,Anne C. Case,Female
"Polivka, Anne E.",Anne E. Polivka,Anne E. Polivka,Female
"Fitzpatrick, Anne",Anne Fitzpatrick,Anne Fitzpatrick,Female
"Gron, A",A Gron,Anne Gron,Female
"Lacroix, Anne",Anne Lacroix,Anne Lacroix,Female
"Krueger, Ao",Ao Krueger,Anne O. Krueger,Female
"Krueger, Ao",Ao Krueger,Anne O. Krueger,Female
"Sibert, A",A Sibert,Anne Sibert,Female
"Roesler, Anne-Katrin",Anne-Katrin Roesler,Anne-Katrin Roesler,Female
"Alstadsaeter, Annette",Annette Alstadsaeter,Annette Alstadsaeter,Female
"Vissing-Jorgensen, A",A Vissing-Jorgensen,Annette Vissing-Jorgensen,Female
"Vissing-Jorgensen, Annette",Annette Vissing-Jorgensen,Annette Vissing-Jorgensen,Female
"Liang, Annie",Annie Liang,Annie Liang,Female
"Sunden, Ae",Ae Sunden,Annika E Sunden,Female
"Herr, A",A Herr,Annika Herr,Female
"Missirian, Anouch",Anouch Missirian,Anouch Missirian,Female
"Dai, Anovia Yifan",Anovia Yifan Dai,Anovia Yifan Dai,Female
"Coale, Ansley J.",Ansley J. Coale,Ansley J. Coale,Male
"Braga, Anthony A.",Anthony A. Braga,Anthony A. Braga,Male
"Defusco, Anthony A.",Anthony A. Defusco,Anthony A. Defusco,Male
"Atkinson, A. B.",A. B. Atkinson,Anthony B. Atkinson,Male
"Atkinson, Ab",Ab Atkinson,Anthony B. Atkinson,Male
"Atkinson, Anthony B.",Anthony B. Atkinson,Anthony B. Atkinson,Male
"Bottomley, A",A Bottomley,Anthony Bottomley,Male
"Fisher, Ac",Ac Fisher,Anthony C. Fisher,Male
"Cluniesross, A",A Cluniesross,Anthony Clunies-Ross,Male
"Scott, A",A Scott,Anthony D. Scott,Male
"Scott, A. D.",A. D. Scott,Anthony D. Scott,Male
"Scott, Ad",Ad Scott,Anthony D. Scott,Male
"Scott, Anthony D.",Anthony D. Scott,Anthony D. Scott,Male
"Dejasay, Ae",Ae Dejasay,Anthony de Jasay,Male
"Downs, A",A Downs,Anthony Downs,Male
"Shorrocks, A",A Shorrocks,Anthony F. Shorrocks,Male
"Shorrocks, Af",Af Shorrocks,Anthony F. Shorrocks,Male
"Garratt, Anthony",Anthony Garratt,Anthony Garratt,Male
"Heyes, Anthony",Anthony Heyes,Anthony Heyes,Male
"Venables, Aj",Aj Venables,Anthony J. Venables,Male
"Venables, Anthony J.",Anthony J. Venables,Anthony J. Venables,Male
"Rayner, Aj",Aj Rayner,Anthony John Rayner,Male
"Keats, Anthony",Anthony Keats,Anthony Keats,Male
"Landry, Anthony",Anthony Landry,Anthony Landry,Male
"Kwasnica, Anthony M.",Anthony M. Kwasnica,Anthony M. Kwasnica,Male
"Santomero, Am",Am Santomero,Anthony M. Santomero,Male
"Murphy, Anthony",Anthony Murphy,Anthony Murphy,Male
"Myatt, A",A Myatt,Anthony Myatt,Male
"Carnevale, Ap",Ap Carnevale,Anthony P Carnevale,Male
"Thirlwall, Ap",Ap Thirlwall,Anthony P Thirlwall ,Male
"Romeo, A",A Romeo,Anthony Romeo,Male
"Scott, Anthony",Anthony Scott,Anthony Scott,Male
"Shorrocks, Anthony",Anthony Shorrocks,Anthony Shorrocks,Male
"Koo, Anthony Y. C.",Anthony Y. C. Koo,Anthony Y. C. Koo,Male
"Koo, Ayc",Ayc Koo,Anthony Y. C. Koo,Male
"Brunner, Ad",Ad Brunner,Antje Brunner,Female
"Billot, A",A Billot,Antoine Billot,Male
"Bommier, Antoine",Antoine Bommier,Antoine Bommier,Male
"Dechezlepretre, Antoine",Antoine Dechezlepretre,Antoine Dechezlepretre,Male
"Faure-Grimaud, A",A Faure-Grimaud,Antoine Faure-Grimaud,Male
"Loeper, Antoine",Antoine Loeper,Antoine Loeper,Male
"Schoar, Antoinette",Antoinette Schoar,Antoinette Schoar,Female
"Kolotilin, Anton",Anton Kolotilin,Anton Kolotilin,Male
"Korinek, Anton",Anton Korinek,Anton Korinek,Male
"Nakov, Anton",Anton Nakov,Anton Nakov,Male
"Barten, Ap",Ap Barten,Anton P. Barten,Male
"Sobolev, Anton",Anton Sobolev,Anton Sobolev,Male
"Tsoy, Anton",Anton Tsoy,Anton Tsoy,Male
"Bosch-Domenech, A",A Bosch-Domenech,Antoni Bosch-Domènech,Male
"Boschdomenech, A",A Boschdomenech,Antoni Bosch-Domènech,Male
"Calvo-Armengol, Antoni",Antoni Calvo-Armengol,Antoni Calvo-Armengol,Male
"Estevadeordal, A",A Estevadeordal,Antoni Estevadeordal,Male
"Zabalza, A",A Zabalza,Antoni Zabalza,Male
"Bergeaud, Antonin",Antonin Bergeaud,Antonin Bergeaud,Male
"Acconcia, Antonio",Antonio Acconcia,Antonio Acconcia,Male
"Cabrales, Antonio",Antonio Cabrales,Antonio Cabrales,Male
"Ciccone, A",A Ciccone,Antonio Ciccone,Male
"Ciccone, Antonio",Antonio Ciccone,Antonio Ciccone,Male
"Galvao, Antonio F.",Antonio F. Galvao,Antonio F. Galvao,Male
"Filippin, Antonio",Antonio Filippin,Antonio Filippin,Male
"Bento, Am",Am Bento,Antonio M. Bento,Male
"Mele, Angelo",Angelo Mele,Antonio Mele,Male
"Merlo, Antonio",Antonio Merlo,Antonio Merlo,Male
"Muscatelli, A",A Muscatelli,Antonio Muscatelli,Male
"Penta, Antonio",Antonio Penta,Antonio Penta,Male
"Rangel, Antonio",Antonio Rangel,Antonio Rangel,Male
"Spilimbergo, A",A Spilimbergo,Antonio Spilimbergo,Male
"Antoniou, A",A Antoniou,Antonios Antoniou,male
"Millner, Antony",Antony Millner,Antony Millner,Male
"Kauhanen, Antti",Antti Kauhanen,Antti Kauhanen,Male
"Shah, Anuj K.",Anuj K. Shah,Anuj K. Shah,Male
"Zhang, Anwen",Anwen Zhang,Anwen Zhang,Male
"Dauphin, Anyck",Anyck Dauphin,Anyck Dauphin,Female
"Goyal, Aparajita",Aparajita Goyal,Aparajita Goyal,Female
"Philippopoulos, A",A Philippopoulos,Apostolis Philippopoulos,Male
"Katsaris, A",A Katsaris,Apostolos Katsaris,Male
"Mahajan, Aprajit",Aprajit Mahajan,Aprajit Mahajan,Male
"Nekoei, Arash",Arash Nekoei,Arash Nekoei,Male
"Chakraborty, Archishman",Archishman Chakraborty,Archishman Chakraborty,Male
"Kichkha, Areerat",Areerat Kichkha,Areerat Kichkha,Female
"Hyytinen, Ari",Ari Hyytinen,Ari Hyytinen,Male
"Arnon, A",A Arnon,Arie Arnon,Male
"Kapteyn, A",A Kapteyn,Arie Kapteyn,Male
"Kapteyn, Arie",Arie Kapteyn,Arie Kapteyn,Male
"Schinnar, Ap",Ap Schinnar,Arie P. Schinnar,Male
"Benyishay, Ariel",Ariel Benyishay,Ariel Benyishay,Male
"Pakes, A",A Pakes,Ariel Pakes,Male
"Pakes, Ariel",Ariel Pakes,Ariel Pakes,Male
"Belasen, Ariel R.",Ariel R. Belasen,Ariel R. Belasen,Male
"Rubinstein, A",A Rubinstein,Ariel Rubinstein,Male
"Rubinstein, Ariel",Ariel Rubinstein,Ariel Rubinstein,Male
"Burstein, Ariel",Ariel Burstein,Ariel Tomás Burstein,Male
"Zetlin-Jones, Ariel",Ariel Zetlin-Jones,Ariel Zetlin-Jones,Male
"Mukherji, A",A Mukherji,Arijit Mukherji,Male
"Levinson, A",A Levinson,Arik Levinson,Male
"Levinson, Arik",Arik Levinson,Arik Levinson,Male
"Dube, Arindrajit",Arindrajit Dube,Arindrajit Dube,Male
"Verschoor, A",A Verschoor,Arjan Verschoor,Male
"Verschoor, Arjan",Arjan Verschoor,Arjan Verschoor,Male
"Klamer, A",A Klamer,Arjo Klamer,Male
"Leibowitz, A",A Leibowitz,Arleen Leibowitz,Female
"Williams, Arlington W.",Arlington W. Williams,Arlington W. Williams,Male
"Williams, Aw",Aw Williams,Arlington W. Williams,Male
"Williams, Aw",Aw Williams,Arlington W. Williams,Male
"Mansoorian, A",A Mansoorian,Arman Mansoorian,Male
"Alchian, Aa",Aa Alchian,Armen Alchian,Male
"Alchian, Armen A.",Armen A. Alchian,Armen Alchian,Male
"Falk, Armin",Armin Falk,Armin Falk,Male
"Schwienbacher, Armin",Armin Schwienbacher,Armin Schwienbacher,Male
"Basu, Arnab K.",Arnab K. Basu,Arnab K. Basu,Male
"Cheron, Arnaud",Arnaud Cheron,Arnaud Cheron,Male
"Chevalier, Arnaud",Arnaud Chevalier,Arnaud Chevalier,Male
"Costinot, Arnaud",Arnaud Costinot,Arnaud Costinot,Male
"Mehl, Arnaud",Arnaud Mehl,Arnaud Mehl,Male
"Philippe, Arnaud",Arnaud Philippe,Arnaud Philippe,Male
"Uhlendorff, Arne",Arne Uhlendorff,Arne Uhlendorff,Male
"Riedl, A",A Riedl,Arno Riedl,Male
"Harberger, Ac",Ac Harberger,Arnold C. Harberger,Male
"Harberger, Arnold C.",Arnold C. Harberger,Arnold C. Harberger,Male
"Collery, A",A Collery,Arnold Collery,Male
"Daniel, Arnold",Arnold Daniel,Arnold Daniel,Male
"Heertje, A",A Heertje,Arnold Heertje,Male
"Collery, Arnold P.",Arnold P. Collery,Arnold P. Collery,Male
"Zellner, A",A Zellner,Arnold Zellner,Male
"Zellner, Arnold",Arnold Zellner,Arnold Zellner,Male
"Boot, Awa",Awa Boot,Arnoud W. A. Boot,Male
"Hopland, Arnt O.",Arnt O. Hopland,Arnt O. Hopland,Male
"Katsenelinboigen, A",A Katsenelinboigen,Aron Katsenelinboigen,Male
"Gupta, Atul",Atul Gupta,Arpit Gupta,Male
"Bright, Arthur A., Jr.",Arthur A. Bright,Arthur A. Bright,Male
"Stone, A",A Stone,Arthur A. Stone,Male
"Acolin, Arthur",Arthur Acolin,Arthur Acolin,Male
"Beacham, A",A Beacham,Arthur Beacham ,Male
"Blakemore, A",A Blakemore,Arthur Blakemore,Male
"Blouin, Arthur",Arthur Blouin,Arthur Blouin,Male
"Campbell, A. D.",A. D. Campbell,Arthur Campbell,Male
"Pigou, A. C.",A. C. Pigou,Arthur Cecil Pigou,Male
"Attema, Arthur E.",Arthur E. Attema,Arthur E. Attema,Male
"Burns, Arthur E.",Arthur E. Burns,Arthur E. Burns,Male
"Gandolfi, A",A Gandolfi,Arthur E. Gandolfi,Male
