index,InstID,ArticleID,AuthorID
15520,222,514,5108
15521,222,514,6440
15522,5,515,1237
15523,20,515,1856
15524,8,516,1912
15525,3,517,2282
15526,174,518,30
15527,11,518,1464
15528,340,519,6419
15529,338,520,3377
15530,338,520,3846
15531,338,520,5789
15532,447,521,3600
15533,178,521,6384
15534,82,522,431
15535,11,1418,6170
15536,13,1418,6933
15537,101,1418,7206
15538,43,1419,6401
15539,418,1419,7507
15540,530,1420,784
15541,6,1420,6746
15542,224,1421,6717
15543,216,1421,7466
15544,411,1422,6903
15545,411,1422,7147
15546,13,1423,6706
15547,25,1424,6852
15548,11,1425,6884
15549,169,1426,6540
15550,13,543,4149
15551,3,543,6592
15552,2,544,268
15553,249,544,6007
15554,26,545,6489
15555,43,546,5448
15556,3,547,3381
15557,21,547,5197
15558,175,548,4408
15559,6,548,4485
15560,1,548,4891
15561,13,549,5464
15562,8,549,5464
15563,15,550,2650
15564,20,550,2745
15565,25,551,3901
15566,22,552,1467
15567,412,552,6143
15568,513,1557,7192
15569,513,1557,7209
15570,4,1558,2026
15571,11,1559,7024
15572,101,1560,4509
15573,19,1186,4893
15574,832,1187,6779
15575,20,1188,4660
15576,215,1188,6521
15577,136,1188,7015
15578,860,1189,6165
15579,585,1189,7091
15580,55,1190,2468
15581,283,1191,7270
15582,2,1192,1144
15583,1,1192,7177
15584,3,1193,4206
15585,36,1194,6829
15586,236,1195,6520
15587,169,1457,6413
15588,22,1458,3572
15589,2,1459,4075
15590,2,1459,4814
15591,756,1460,7333
15592,756,1460,7450
15593,48,1461,6369
15594,8,1462,6607
15595,169,1462,6607
15596,17,1463,6547
15597,33,1463,6819
15598,79,1463,7036
15599,12,1464,7034
15600,462,1465,7157
15601,103,1465,7309
15602,169,1224,7979
15603,765,1225,5140
15604,433,1226,6616
15605,5,1227,3427
15606,578,1227,6685
15607,13,1228,1508
15608,13,1229,5022
15609,349,1230,6346
15610,2,1231,3806
15611,778,1232,7350
15612,169,1351,6540
15613,173,1352,4484
15614,168,1353,7172
15615,761,1354,6965
15616,888,1354,7159
15617,57,1355,6529
15618,57,1355,6888
15619,4,1356,2128
15620,15,1357,6721
15621,879,1357,6721
15622,412,1358,1525
15623,758,1359,6288
15624,47,1360,6341
15625,779,1360,6523
15626,11,1360,7110
15627,2,1059,11
15628,2,1059,4814
15629,288,1060,2176
15630,647,1061,6706
15631,372,1062,6907
15632,398,1062,7490
15633,412,1063,1467
15634,3,1063,1467
15635,21,1064,4077
15636,14,1065,6871
15637,1,1066,5361
15638,17,1067,2848
15639,223,1067,2848
15640,236,1068,5429
15641,236,1068,6211
15642,2,1069,555
15643,617,1069,5835
15644,213,1070,7383
15645,83,1071,4019
15646,83,1071,6226
15647,6,1072,4484
15648,187,1072,4484
15649,271,1072,7026
15650,5,1502,6724
15651,59,1503,7476
15652,101,1504,4191
15653,101,1504,5673
15654,503,1505,6578
15655,238,1506,6318
15656,23,1507,824
15657,430,1508,6587
15658,443,1508,6915
15659,5,1508,6915
15660,2,1509,2689
15661,646,1511,6774
15662,48,1512,6369
15663,6,1245,6914
15664,6,1246,3752
15665,899,1246,4872
15666,2,1247,6763
15667,41,1247,6763
15668,617,1248,5939
15669,411,1249,4903
15670,5,1249,7344
15671,40,1250,6180
15672,10,1250,6773
15673,875,1250,7241
15674,138,1251,7142
15675,272,1252,6276
15676,219,1252,7423
15677,144,1253,4374
15678,130,1253,7355
15679,169,1254,7322
15680,44,1255,7131
15681,253,1256,7181
15682,215,1257,1655
15683,215,1257,6492
15684,29,1258,6930
15685,31,1258,7034
15686,3,1524,6688
15687,48,1525,6369
15688,13,1526,5639
15689,9,1527,6847
15690,20,1528,2793
15691,13,1529,1033
15692,34,1530,7276
15693,443,1531,6915
15694,5,1531,7168
15695,737,1532,7223
15696,8,1532,7223
15697,5,1533,6724
15698,177,1534,6883
15699,15,1535,6402
15700,15,1535,7251
15701,101,1536,4912
15702,382,1212,7301
15703,272,1213,6857
15704,213,1214,7335
15705,2,1214,7335
15706,454,1215,6237
15707,169,1216,2912
15708,793,1217,5622
15709,22,1217,5622
15710,671,1218,2818
15711,33,1218,3583
15712,4,1219,3791
15713,48,1220,6369
15714,48,1220,7124
15715,879,1221,6721
15716,432,1221,6721
15717,187,1222,6950
15718,44,1222,6950
15719,174,1223,6492
15720,56,1223,6663
15721,545,1087,7509
15722,686,1088,6246
15723,686,1088,6334
15724,686,1088,6448
15725,646,1089,7121
15726,11,1090,7274
15727,349,1091,6650
15728,402,1091,6795
15729,247,1092,1811
15730,347,1093,7336
15731,755,1094,6733
15732,443,1095,6605
15733,101,1096,3564
15734,3,1097,4206
15735,3,1098,6472
15736,24,622,2817
15737,20,623,3409
15738,3,623,6281
15739,169,624,7029
15740,169,624,7519
15741,12,625,2359
15742,754,626,6681
15743,503,627,6461
15744,23,628,4789
15745,23,628,6166
15746,554,629,6351
15747,261,629,6351
15748,262,629,6351
15749,554,629,6970
15750,261,629,6970
15751,262,629,6970
15752,414,629,7465
15753,13,630,5500
15754,750,631,7482
15755,1,632,5684
15756,5,1113,211
15757,215,1113,1085
15758,174,1114,4281
15759,8,1114,5159
15760,10,1115,2815
15761,2,1116,3248
15762,11,1116,6170
15763,79,1117,4128
15764,503,1118,5026
15765,527,1118,5026
15766,433,1119,6616
15767,775,1119,7418
15768,513,1120,3439
15769,412,1120,6084
15770,213,1121,6884
15771,678,1122,7253
15772,268,1122,7297
15773,2,1437,6627
15774,5,1438,6724
15775,15,1439,6284
15776,15,1439,6402
15777,744,1440,6198
15778,11,1440,6303
15779,432,1441,6228
15780,432,1441,7104
15781,412,1442,125
15782,76,1443,7201
15783,10,1444,3013
15784,6,1444,7516
15785,19,1445,6357
15786,19,1445,7390
15787,19,1170,6339
15788,29,1170,6339
15789,769,1171,148
15790,754,1172,6643
15791,734,1173,6925
15792,503,1173,6925
15793,764,1174,6778
15794,477,1174,6778
15795,417,1174,6794
15796,5,1175,4978
15797,29,1176,187
15798,14,1177,6688
15799,45,1178,6949
15800,720,1179,6571
15801,72,1179,6889
15802,12,1180,2817
15803,646,1181,5958
15804,894,1182,3579
15805,193,1182,6507
15806,169,1183,6531
15807,217,1184,7269
15808,217,1184,7309
15809,411,1313,7047
15810,42,1314,6687
15811,646,1315,6195
15812,862,1316,6632
15813,272,1316,6857
15814,130,1317,6315
15815,130,1317,7020
15816,2,1318,3806
15817,2,1318,6766
15818,27,1319,6877
15819,412,1320,1504
15820,12,1320,1504
15821,32,1321,7145
15822,18,1322,358
15823,12,1322,806
15824,518,1322,5833
15825,724,1323,6684
15826,9,1324,2774
15827,5,1324,7168
15828,169,1324,7168
15829,11,1410,6170
15830,13,1410,6933
15831,101,1410,7206
15832,411,1411,8322
15833,617,1412,6617
15834,8,1413,7291
15835,41,1414,4024
15836,37,1415,2127
15837,545,1416,6513
15838,412,1417,1508
15839,412,1417,6363
15840,11,570,6818
15841,269,571,4903
15842,411,571,7133
15843,1,572,2472
15844,2,572,3425
15845,56,573,7195
15846,8,573,7698
15847,269,575,6491
15848,45,576,801
15849,24,577,1860
15850,24,577,2817
15851,24,577,4865
15852,800,578,7108
15853,12,579,2463
15854,1,580,5684
15855,528,2374,3900
15856,6,2374,4912
15857,769,2374,5892
15858,2,2375,3800
15859,46,2376,187
15860,46,2377,187
15861,46,2377,5546
15862,4,2378,455
15863,4,2378,4440
15864,14,2379,2744
15865,411,2379,5299
15866,29,2380,813
15867,13,2380,830
15868,29,2381,793
15869,5,2381,1794
15870,11,2382,1198
15871,4,2382,3403
15872,43,2383,4796
15873,16,2384,1490
15874,122,2385,2010
15875,122,2385,2335
15876,31,2386,410
15877,411,2386,5320
15878,45,2387,801
15879,46,2387,1248
15880,10,2388,2530
15881,637,2388,5277
15882,42,2389,5428
15883,2,2390,961
15884,49,2391,1181
15885,20,2392,2447
15886,581,2393,1582
15887,15,2394,805
15888,11,2394,2452
15889,13,2394,3762
15890,15,2394,4887
15891,617,2395,1199
15892,617,2395,2629
15893,617,2395,4790
15894,9,2396,4844
15895,50,2397,1513
15896,414,2397,1513
15897,50,2397,2439
15898,43,2398,1177
15899,36,2398,5793
15900,212,2399,488
15901,212,2399,5130
15902,17,2400,2175
15903,2,2401,3037
15904,2,2402,29
15905,2,2402,4941
15906,24,2403,5900
15907,18,2403,5976
15908,6,2404,4734
15909,6,2404,4912
15910,217,2405,662
15911,42,2405,5198
15912,40,2406,4193
15913,40,2406,4625
15914,5,2406,4625
15915,40,2406,5420
15916,494,2406,5420
15917,52,2407,737
15918,52,2407,3852
15919,448,2408,5596
15920,12,2409,2587
15921,12,2409,5678
15922,1,2410,1277
15923,2,2410,2672
15924,13,2411,3298
15925,24,2412,1061
15926,24,2412,2574
15927,24,2412,4865
15928,5,2413,2886
15929,5,2413,4441
15930,42,2414,797
15931,363,2414,2286
15932,5,2415,1884
15933,4,2416,1175
15934,25,2417,798
15935,25,2417,2438
15936,101,2418,1179
15937,617,2418,1179
15938,101,2418,4010
15939,617,2418,4010
15940,114,2419,1969
15941,189,2420,1931
15942,13,2421,3344
15943,5,2421,4974
15944,412,2422,1525
15945,4,2422,1888
15946,30,2423,5956
15947,2,2424,3147
15948,2,2425,3953
15949,177,2426,4036
15950,13,2427,1072
15951,49,2427,1155
15952,29,2428,793
15953,95,2428,1879
15954,29,2428,5695
15955,11,2429,3261
15956,494,2430,98
15957,2,2430,98
15958,504,2430,98
15959,10,2430,2045
15960,504,2430,2045
15961,617,2431,4051
15962,217,2432,429
15963,13,2433,5982
15964,1,2434,1277
15965,2,2434,4386
15966,4,2435,719
15967,11,2435,2998
15968,1,2436,1858
15969,16,2436,2535
15970,52,2436,5469
15971,174,2437,1235
15972,2,2437,1614
15973,33,2438,1840
15974,33,2438,3466
15975,45,2439,2785
15976,18,2439,5106
15977,26,2440,3216
15978,87,2440,4737
15979,5,2441,211
15980,11,2441,1085
15981,86,2441,4449
15982,11,2442,1944
15983,11,2442,2130
15984,13,2443,3430
15985,1,2444,2572
15986,249,2444,6276
15987,10,2445,1137
15988,43,2446,1532
15989,27,2446,4446
15990,462,2446,5580
15991,617,2447,3622
15992,48,2448,513
15993,132,2448,2442
15994,12,2448,3374
15995,456,2449,706
15996,523,2449,706
15997,456,2449,2222
15998,17,2450,3744
15999,8,2450,3752
16000,429,2450,4099
16001,757,2451,2141
16002,617,2452,3955
16003,665,2453,3943
16004,412,2454,473
16005,8,2455,2147
16006,175,2456,1184
16007,24,2456,1184
16008,617,2456,4188
16009,494,2457,341
16010,5,2457,4076
16011,3,2457,4076
16012,13,2458,3430
16013,16,2459,607
16014,16,2459,2694
16015,76,2460,4456
16016,745,2460,5267
16017,10,2461,5963
16018,49,2462,2797
16019,8,2463,74
16020,59,2464,4809
16021,5,2464,6414
16022,1,2465,3108
16023,30,2466,3758
16024,13,2467,3344
16025,38,2467,3968
16026,38,2468,2376
16027,38,2468,4726
16028,114,2469,512
16029,45,2469,2848
16030,45,2469,4886
16031,13,2470,4748
16032,46,2471,187
16033,430,2471,3827
16034,411,2471,5301
16035,46,2471,5301
16036,46,2471,5856
16037,404,2471,5856
16038,48,2472,1869
16039,10,2473,1592
16040,10,2473,2349
16041,10,2473,2895
16042,2,2474,1059
16043,504,2474,1059
16044,494,2474,1059
16045,38,2474,4726
16046,13,2475,3344
16047,2,2476,98
16048,18,2476,169
16049,2,2477,3234
16050,11,2477,3896
16051,224,2478,4023
16052,412,2478,6142
16053,9,2479,2973
16054,408,2480,1926
16055,171,2480,5059
16056,2,2481,3194
16057,494,2481,3194
16058,6,2481,4734
16059,494,2481,4734
16060,185,2482,4260
16061,236,2482,5009
16062,14,2483,2779
16063,14,2483,7667
16064,14,2484,1877
16065,54,2485,1208
16066,617,2486,3426
16067,13,2486,3805
16068,494,2486,3805
16069,617,2486,3805
16070,13,2487,3369
16071,5,2487,5013
16072,2,2488,555
16073,617,2488,3255
16074,217,2489,4544
16075,44,2489,4659
16076,617,2490,3817
16077,4,2491,1987
16078,9,2491,4844
16079,412,2492,125
16080,316,2492,2045
16081,494,2492,2045
16082,504,2492,2045
16083,10,2492,5212
16084,494,2492,5212
16085,454,2493,1359
16086,10,2493,2241
16087,28,2494,1712
16088,26,2494,1712
16089,28,2494,2386
16090,249,2494,2386
16091,20,2495,2866
16092,44,2495,4659
16093,412,2496,401
16094,13,2496,446
16095,105,2497,5460
16096,175,2498,4408
16097,173,2499,1617
16098,8,2499,4718
16099,617,2499,4718
16100,21,2500,5489
16101,21,2500,5927
16102,133,2501,4830
16103,24,2502,1061
16104,11,2503,114
16105,16,2504,1211
16106,617,2504,4390
16107,9,2505,1468
16108,425,2505,2180
16109,4,2506,86
16110,4,2506,535
16111,617,2507,1292
16112,2,2508,1264
16113,578,2508,5088
16114,534,2509,820
16115,5,2510,530
16116,5,2510,6790
16117,31,2511,5702
16118,223,2512,4096
16119,44,2512,5487
16120,45,2513,1925
16121,45,2513,2374
16122,45,2513,4886
16123,45,2513,6284
16124,160,2514,5698
16125,8,2515,1832
16126,494,2515,1832
16127,13,2515,3001
16128,494,2515,3001
16129,38,2515,3404
16130,494,2515,3404
16131,617,2516,1146
16132,3,2516,5486
16133,412,2517,426
16134,412,2517,777
16135,265,2518,3941
16136,504,2518,3941
16137,82,2518,5372
16138,247,2519,5026
16139,1,2520,4844
16140,412,2521,1514
16141,412,2521,2309
16142,13,2521,6224
16143,448,2522,3329
16144,43,2523,1177
16145,43,2523,5793
16146,18,2524,169
16147,494,2524,169
16148,4,2524,1987
16149,494,2524,1987
16150,22,2525,2995
16151,27,2526,2
16152,27,2526,5089
16153,617,2526,5354
16154,617,2527,4255
16155,101,2527,4255
16156,617,2527,4718
16157,8,2527,4718
16158,3,2528,325
16159,494,2528,325
16160,617,2528,1292
16161,1,2528,2672
16162,105,2529,4051
16163,10,2529,5228
16164,229,2530,2031
16165,12,2531,2253
16166,12,2531,5669
16167,73,2532,3147
16168,59,2533,4809
16169,229,2533,5001
16170,13,2533,6149
16171,9,2534,4802
16172,494,2534,4802
16173,33,2535,1400
16174,44,2535,5419
16175,83,2536,4019
16176,15,2537,3676
16177,15,2537,4887
16178,48,2538,513
16179,48,2538,695
16180,48,2538,4620
16181,48,2538,5253
16182,18,2539,2785
16183,38,2539,5106
16184,3,2540,325
16185,494,2540,325
16186,617,2540,1292
16187,50,2541,2837
16188,617,2541,3724
16189,15,2542,3676
16190,40,2542,3697
16191,247,2543,1069
16192,503,2543,1069
16193,20,2544,2014
16194,51,2545,4003
16195,4,2546,2916
16196,40,2547,1263
16197,5,2548,475
16198,14,2549,1452
16199,28,2549,5866
16200,170,2550,2037
16201,524,2550,2037
16202,196,2550,4353
16203,524,2550,4353
16204,170,2550,7229
16205,524,2550,7229
16206,213,2551,2446
16207,21,2552,842
16208,818,2552,3238
16209,21,2552,4927
16210,11,2553,1198
16211,38,2554,1576
16212,2,2554,3190
16213,22,2555,5986
16214,10,2555,5986
16215,49,2556,330
16216,253,2556,419
16217,13,2556,5512
16218,4,2557,1987
16219,16,2558,2195
16220,815,2558,4730
16221,411,2559,1117
16222,415,2559,1538
16223,1,2559,4439
16224,38,2560,1994
16225,8,2560,5410
16226,11,2561,1206
16227,215,2562,2346
16228,29,2562,3432
16229,11,2563,3876
16230,45,2564,1432
16231,45,2564,4886
16232,38,2564,5106
16233,215,2564,5703
16234,12,2565,2419
16235,730,2566,3523
16236,544,2566,3523
16237,3,2566,4907
16238,494,2566,4907
16239,617,2566,7571
16240,25,2567,2760
16241,8,2568,906
16242,3,2569,712
16243,222,2570,1044
16244,222,2570,1282
16245,38,2571,1994
16246,8,2571,5410
16247,4,2571,5734
16248,180,2572,2470
16249,219,2572,5897
16250,222,2573,5104
16251,13,2574,3016
16252,29,2574,3444
16253,173,2575,3990
16254,578,2575,4733
16255,8,2576,2984
16256,25,2577,4887
16257,15,2577,5239
16258,101,2578,4010
16259,617,2578,4010
16260,9,2579,104
16261,578,2579,3775
16262,4,2580,882
16263,865,2581,3125
16264,349,2582,3165
16265,59,2583,2444
16266,554,2584,1353
16267,261,2584,1353
16268,6,2585,3024
16269,6,2585,4485
16270,50,2586,5477
16271,40,2587,5420
16272,25,2588,2438
16273,581,2589,2053
16274,412,2589,3470
16275,186,2590,3450
16276,20,2591,1856
16277,169,2591,1930
16278,36,2592,3277
16279,36,2592,5493
16280,42,2593,2605
16281,44,2593,5419
16282,4,2594,67
16283,4,2594,4311
16284,44,2595,1109
16285,494,2595,1109
16286,27,2595,2602
16287,16,2596,3247
16288,8,2596,3752
16289,215,2597,2245
16290,2,2597,6627
16291,12,2598,2847
16292,495,2598,5963
16293,213,2599,179
16294,219,2599,1378
16295,14,2600,2095
16296,105,2601,4051
16297,11,2602,3896
16298,1,2603,1858
16299,5,2603,3108
16300,9,2604,4095
16301,1,2604,4844
16302,8,2605,272
16303,8,2605,2534
16304,10,2606,3682
16305,13,2607,3762
16306,617,2608,4522
16307,786,2609,3822
16308,587,2609,5049
16309,786,2609,5276
16310,786,2609,6134
16311,16,2610,1211
16312,21,2610,1742
16313,617,2610,1742
16314,8,2610,4390
16315,617,2610,4390
16316,8,2611,4718
16317,45,2611,5412
16318,213,2612,428
16319,5,2613,6066
16320,48,2615,3406
16321,8,2616,1330
16322,24,2616,2455
16323,52,2617,3704
16324,44,2617,4659
16325,228,2618,570
16326,228,2618,4601
16327,219,2618,5680
16328,37,2619,1344
16329,37,2619,2423
16330,37,2619,2547
16331,6,2619,2547
16332,37,2619,5247
16333,4,2620,5734
16334,4,2620,7411
16335,8,2621,5410
16336,14,2622,5636
16337,513,2623,2934
16338,14,2623,5457
16339,2,2624,4139
16340,2,2624,4904
16341,6,2624,6013
16342,99,2625,2864
16343,617,2625,3817
16344,617,2626,2989
16345,106,2627,717
16346,15,2628,70
16347,494,2628,70
16348,42,2628,3489
16349,12,2629,2897
16350,40,2630,4193
16351,617,2631,1924
16352,617,2631,2617
16353,2,2632,296
16354,523,2633,1028
16355,6,2633,4939
16356,6,2633,5955
16357,4,2634,67
16358,4,2634,1175
16359,598,2635,3460
16360,598,2635,5949
16361,3,2636,4684
16362,3,2636,4717
16363,412,2637,1525
16364,4,2637,1888
16365,5,2638,2013
16366,212,2639,488
16367,212,2639,4229
16368,126,2640,6107
16369,14,2640,7376
16370,82,2641,431
16371,601,2642,1104
16372,617,2642,3392
16373,14,2642,3392
16374,38,2643,1422
16375,8,2643,1807
16376,39,2644,4926
16377,6,2645,538
16378,5,2645,4441
16379,46,2646,187
16380,46,2646,6025
16381,425,2646,6025
16382,3,2647,1875
16383,5,2647,1875
16384,66,2647,3967
16385,494,2647,3967
16386,3,2647,8453
16387,494,2647,8453
16388,221,2648,2011
16389,223,2648,6085
16390,279,2648,6149
16391,5,2649,2886
16392,5,2649,4441
16393,94,2650,85
16394,19,2651,4035
16395,20,2652,1856
16396,13,2652,3344
16397,10,2653,5552
16398,76,2654,3983
16399,76,2654,5666
16400,9,2655,299
16401,2,2655,2904
16402,36,2656,4812
16403,67,2656,4902
16404,55,2657,1048
16405,55,2657,2464
16406,316,2658,2045
16407,255,2658,2045
16408,338,2658,5789
16409,1,2659,2940
16410,6,2660,2247
16411,542,2660,4538
16412,13,2661,663
16413,494,2661,663
16414,814,2661,1217
16415,24,2661,5900
16416,10,2662,1446
16417,10,2662,2530
16418,20,2663,1911
16419,129,2664,1342
16420,127,2664,5591
16421,3,2665,3090
16422,68,2666,2633
16423,33,2666,2857
16424,34,2667,816
16425,23,2667,824
16426,45,2667,4740
16427,215,2668,2471
16428,617,2668,5727
16429,14,2669,5556
16430,665,2670,39
16431,5,2670,489
16432,2,2671,3806
16433,494,2671,3806
16434,169,2672,2867
16435,2,2672,4281
16436,1,2673,2424
16437,21,2673,3528
16438,601,2673,4758
16439,5,2674,489
16440,13,2674,3416
16441,17,2675,1251
16442,17,2675,4266
16443,215,2676,3231
16444,13,2676,4897
16445,13,2677,5735
16446,13,2677,6000
16447,2,2678,5471
16448,494,2678,5471
16449,40,2679,1048
16450,55,2679,1048
16451,46,2679,2574
16452,46,2679,2823
16453,88,2680,3761
16454,55,2680,4175
16455,11,2681,13
16456,11,2681,5377
16457,267,2681,5377
16458,101,2682,474
16459,834,2682,692
16460,82,2683,431
16461,31,2684,491
16462,21,2685,5489
16463,16,2686,5041
16464,494,2686,5041
16465,504,2686,5041
16466,412,2687,1525
16467,540,2687,1525
16468,4,2687,1888
16469,8,2688,3157
16470,215,2689,645
16471,215,2689,3585
16472,854,2690,5167
16473,253,2690,5565
16474,169,2690,5565
16475,504,2690,5565
16476,877,2691,3208
16477,801,2691,6103
16478,13,2692,6000
16479,411,2693,2968
16480,411,2693,5299
16481,10,2694,3013
16482,36,2694,3518
16483,617,2695,452
16484,97,2695,2029
16485,253,2696,1576
16486,23,2697,4789
16487,32,2697,4835
16488,33,2698,1010
16489,12,2699,2419
16490,31,2700,5741
16491,617,2701,159
16492,617,2701,1893
16493,617,2701,2479
16494,617,2701,3571
16495,252,2702,377
16496,11,2702,377
16497,5,2702,4873
16498,494,2702,4873
16499,1,2703,3108
16500,4,2703,4039
16501,24,2704,5934
16502,221,2705,1147
16503,743,2706,2065
16504,18,2706,2065
16505,40,2706,6131
16506,624,2707,1126
16507,624,2707,3550
16508,301,2707,5804
16509,504,2707,5804
16510,5,2708,2886
16511,5,2708,4441
16512,5,2709,2674
16513,175,2709,4408
16514,5,2710,2655
16515,3,2710,3376
16516,90,2711,2713
16517,48,2711,3219
16518,48,2711,4016
16519,4,2712,1983
16520,617,2713,5943
16521,881,2714,6
16522,14,2714,5027
16523,2,2715,2494
16524,16,2716,214
16525,36,2716,764
16526,26,2717,798
16527,494,2717,798
16528,617,2717,2827
16529,44,2718,5198
16530,106,2719,717
16531,49,2719,916
16532,578,2720,1000
16533,13,2720,3805
16534,412,2721,1117
16535,504,2721,1117
16536,411,2721,5186
16537,494,2721,5186
16538,5,2722,2655
16539,1,2723,273
16540,5,2723,804
16541,16,2724,299
16542,2,2724,2904
16543,1,2725,1277
16544,3,2725,3090
16545,16,2726,3053
16546,31,2726,4327
16547,6,2727,5955
16548,1,2727,6136
16549,78,2728,1457
16550,9,2728,4692
16551,17,2729,2361
16552,357,2730,565
16553,14,2730,1573
16554,247,2730,4582
16555,18,2731,4665
16556,3,2732,316
16557,48,2733,3747
16558,14,2734,1697
16559,14,2734,6253
16560,581,2735,1575
16561,578,2735,5615
16562,22,2735,5968
16563,8,2736,279
16564,8,2736,3752
16565,94,2737,1601
16566,26,2737,2932
16567,212,2737,3302
16568,213,7661,1116
16569,26,7662,4855
16570,26,7662,5283
16571,13,7663,3762
16572,617,7663,3762
16573,283,7664,2971
16574,292,7664,3613
16575,217,7665,1222
16576,617,7666,3156
16577,114,7667,855
16578,581,7667,2531
16579,412,7668,1525
16580,540,7668,1525
16581,4,7668,1888
16582,598,7669,5949
16583,617,7670,452
16584,617,7670,1300
16585,5,7671,804
16586,512,7672,3143
16587,349,7672,4244
16588,5,7673,1492
16589,15,7674,1679
16590,15,7674,4186
16591,590,7674,4186
16592,20,7675,509
16593,20,7675,2866
16594,20,7675,5639
16595,19,7675,6077
16596,413,7676,542
16597,45,7676,549
16598,413,7676,549
16599,619,7676,549
16600,13,7677,5060
16601,13,7678,2218
16602,252,7678,2218
16603,101,7678,4826
16604,138,7679,3482
16605,2,7680,4904
16606,494,7680,4904
16607,6,7680,6013
16608,494,7680,6013
16609,338,7681,4242
16610,115,7682,3407
16611,729,7683,1391
16612,33,7683,2775
16613,33,7683,4736
16614,33,7683,5693
16615,16,7684,3372
16616,8,7684,4896
16617,16,7684,5858
16618,411,7685,1117
16619,411,7685,5186
16620,494,7685,5186
16621,25,7686,1382
16622,21,7686,1382
16623,617,7686,2427
16624,8,7687,2534
16625,4,7688,882
16626,4,7688,6507
16627,3,7689,5289
16628,3,7689,6281
16629,3,7689,8453
16630,45,7690,549
16631,413,7690,549
16632,619,7690,549
16633,3,7691,5497
16634,494,7691,5497
16635,901,7692,2801
16636,42,7693,2860
16637,42,7693,5007
16638,2,7694,3515
16639,494,7694,3515
16640,2,7694,5502
16641,494,7694,5502
16642,5,7695,4441
16643,38,7696,2937
16644,494,7696,2937
16645,25,7696,3901
16646,174,7697,1235
16647,174,7697,4810
16648,107,7698,184
16649,107,7698,3557
16650,18,7699,4930
16651,18,7699,5976
16652,18,7699,7935
16653,518,7699,7935
16654,10,7700,1201
16655,10,7700,2320
16656,10,7700,5557
16657,617,7702,175
16658,16,7702,2030
16659,6,7703,2746
16660,494,7703,2746
16661,399,7704,2518
16662,351,7704,2518
16663,253,7705,980
16664,857,7706,5924
16665,3,7707,952
16666,3,7707,1913
16667,3,7707,5434
16668,25,7708,2958
16669,494,7708,2958
16670,9,7708,4653
16671,494,7708,4653
16672,8,7708,5446
16673,494,7708,5446
16674,56,7709,4530
16675,236,7709,4530
16676,56,7709,6180
16677,4,7710,489
16678,494,7710,489
16679,2,7711,5670
16680,5,7712,475
16681,36,7713,2821
16682,36,7713,3098
16683,160,7713,5876
16684,33,7714,2775
16685,781,7714,3015
16686,33,7714,4736
16687,741,7715,1936
16688,130,7715,2296
16689,803,7715,4714
16690,449,7715,6129
16691,454,7716,1359
16692,449,7716,2241
16693,10,7716,2241
16694,219,7717,1935
16695,8,7717,4184
16696,75,7718,434
16697,103,7718,4946
16698,617,7719,3002
16699,728,7720,3227
16700,617,7721,1474
16701,101,7721,1474
16702,161,7721,5431
16703,16,7722,607
16704,15,7722,1998
16705,3,7722,1998
16706,13,7723,81
16707,2,7723,2627
16708,846,7724,4343
16709,457,7724,5996
16710,44,7725,1115
16711,4,7726,882
16712,448,7727,3347
16713,895,7727,3832
16714,36,7728,80
16715,30,7728,4452
16716,21,7729,1351
16717,21,7729,5311
16718,213,7730,1116
16719,24,7731,3982
16720,24,7731,5900
16721,49,7732,3711
16722,14,7732,5636
16723,581,7733,3267
16724,213,7734,3371
16725,213,7734,5829
16726,15,7735,3676
16727,16,7736,1211
16728,21,7736,1742
16729,101,7736,4390
16730,617,7736,4390
16731,217,7737,4544
16732,3,7738,1492
16733,5,7738,1492
16734,15,7738,1679
16735,25,7739,493
16736,25,7739,1951
16737,33,7740,732
16738,33,7740,2090
16739,90,7740,5904
16740,11,7741,2130
16741,3,7742,2820
16742,22,7743,1816
16743,3,7743,5673
16744,5,7743,5673
16745,3,7744,4149
16746,15,7744,5239
16747,2,7745,3806
16748,494,7745,3806
16749,16,7746,3428
16750,20,7746,4021
16751,494,7746,4021
16752,5,7747,2814
16753,31,7747,2814
16754,4,7748,3261
16755,11,7748,3896
16756,9,7749,1832
16757,315,7750,2037
16758,524,7750,2037
16759,5,7750,4306
16760,278,7750,4306
16761,494,7750,4306
16762,524,7750,4306
16763,617,7751,5131
16764,8,7752,279
16765,8,7752,3752
16766,8,7753,5410
16767,8,7753,5437
16768,29,7754,1271
16769,17,7755,2175
16770,17,7755,4083
16771,822,7756,1386
16772,242,7757,290
16773,5,7758,2655
16774,10,7759,2365
16775,33,7760,1010
16776,2,7761,1440
16777,249,7761,2572
16778,247,7761,2572
16779,181,2791,1345
16780,181,2791,2353
16781,740,2792,780
16782,217,2792,2265
16783,213,2792,2265
16784,38,2793,849
16785,38,2793,5664
16786,213,2794,1447
16787,213,2794,3937
16788,8,198,1313
16789,3,198,6989
16790,6,199,1406
16791,6,200,4484
16792,238,200,4484
16793,101,201,4010
16794,30,202,1232
16795,11,203,863
16796,5,203,4441
16797,347,211,6572
16798,402,211,7440
16799,13,212,1508
16800,13,212,1509
16801,2,213,1996
16802,252,214,4707
16803,101,214,4707
16804,21,214,5311
16805,647,215,6170
16806,16,215,6170
16807,263,216,6351
16808,252,216,6634
16809,5,217,7452
16810,1,218,5684
16811,1,218,5929
16812,2,171,1440
